sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
Kara's loud neighbors made so much racket that it made the racket her kids were making seem like nothing.,racket,subordinate,yes,no,6.972846508026123,6.972846508026123,6.972846508026123,6.586916446685791,7.168094158172607,1, racket,True,EleutherAI/pythia-410m,4000,405334016
Kara's loud neighbors made so much noise that it made the racket her kids were making seem like nothing.,racket,subordinate,no,no,8.916038513183594,8.916038513183594,8.916038513183594,6.848451137542725,8.04998779296875,1, racket,True,EleutherAI/pythia-410m,4000,405334016
"Susan's job was to clean the stall and pen every day, which was easy except that the pen was a mess.",pen,subordinate,yes,no,6.33866548538208,6.33866548538208,6.33866548538208,0.8601381778717041,2.699024200439453,1, pen,True,EleutherAI/pythia-410m,4000,405334016
"Susan's job was to clean the barn each day, which was easy except that the pen was a mess.",pen,subordinate,no,no,9.552887916564941,9.552887916564941,9.552887916564941,1.2599658966064453,2.9258933067321777,1, pen,True,EleutherAI/pythia-410m,4000,405334016
"The votes between disco and ball for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,yes,no,4.425708770751953,4.425708770751953,4.425708770751953,6.0463385581970215,1.3831275701522827,1, ball,True,EleutherAI/pythia-410m,4000,405334016
"The votes for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,no,no,7.111276626586914,7.111276626586914,7.111276626586914,5.493181228637695,1.612562894821167,1, ball,True,EleutherAI/pythia-410m,4000,405334016
"When Joe found the flooded bank, he grabbed his boots before walking along the bank to work.",bank,subordinate,yes,no,3.311030626296997,3.311030626296997,3.311030626296997,1.953216314315796,6.131030082702637,1, bank,True,EleutherAI/pythia-410m,4000,405334016
"When Joe found the flooded river, he grabbed his boots before walking along the bank to work.",bank,subordinate,no,no,3.8483729362487793,3.8483729362487793,3.8483729362487793,1.8745511770248413,5.7693657875061035,1, bank,True,EleutherAI/pythia-410m,4000,405334016
At the museum the kids saw the machine for sending a wire and each student sent a wire to a friend.,wire,subordinate,yes,no,3.2142598628997803,3.2142598628997803,3.2142598628997803,1.3628201484680176,1.8801096677780151,1, wire,True,EleutherAI/pythia-410m,4000,405334016
At the museum the kids saw the machine for sending a telegram and each student sent a wire to a friend.,wire,subordinate,no,no,7.806832313537598,7.806832313537598,7.806832313537598,1.334979772567749,2.116088628768921,1, wire,True,EleutherAI/pythia-410m,4000,405334016
"The hunting lodge was full of antlers and horns, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,yes,no,1.1375529766082764,1.1375529766082764,1.1375529766082764,6.849224090576172,2.646594524383545,1, horn,True,EleutherAI/pythia-410m,4000,405334016
"The hunting lodge was full of trophies, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,no,no,2.022470712661743,2.022470712661743,2.022470712661743,7.1094970703125,2.975592613220215,1, horn,True,EleutherAI/pythia-410m,4000,405334016
"Jamie wanted to go on a tour of the treasury and the mint, but on Mondays the mint was closed to the public.",mint,subordinate,yes,no,6.189584255218506,6.189584255218506,6.189584255218506,1.5112025737762451,4.3170270919799805,1, mint,True,EleutherAI/pythia-410m,4000,405334016
"Jamie wanted to go on a tour of where money is made, but on Mondays the mint was closed to the public.",mint,subordinate,no,no,11.316147804260254,11.316147804260254,11.316147804260254,2.337151288986206,5.1110639572143555,1, mint,True,EleutherAI/pythia-410m,4000,405334016
Pam had to decide whether to fly first-class or coach; she decided to fly coach because the ticket was cheaper.,coach,subordinate,yes,no,6.137582778930664,6.137582778930664,6.137582778930664,3.429940938949585,2.571967363357544,1, coach,True,EleutherAI/pythia-410m,4000,405334016
Pam had to decide whether or not to fly in first-class; she decided to fly coach because the ticket was cheaper.,coach,subordinate,no,no,10.092281341552734,10.092281341552734,10.092281341552734,4.362642765045166,2.6567564010620117,1, coach,True,EleutherAI/pythia-410m,4000,405334016
"To tend a hot fire, it's best to use a stick or a poker, but when it's really hot a metal poker can burn you.",poker,subordinate,yes,no,4.489768981933594,4.489768981933594,4.489768981933594,1.92630934715271,4.752467155456543,1, poker,True,EleutherAI/pythia-410m,4000,405334016
"To tend a hot fire, it's best to use a stick or tool, but when it's really hot a metal poker can burn you.",poker,subordinate,no,no,8.425182342529297,8.425182342529297,8.425182342529297,2.741487979888916,4.523452281951904,1, poker,True,EleutherAI/pythia-410m,4000,405334016
"Even though the pet store had cute huskies and boxers, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,yes,no,2.269164562225342,7.154580593109131,3.5772902965545654,7.449471473693848,3.4128360748291016,2, boxer,True,EleutherAI/pythia-410m,4000,405334016
"Even though the pet store had many cute puppies, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,no,no,5.816645622253418,12.817267894744873,6.4086339473724365,5.637518882751465,2.9324162006378174,2, boxer,True,EleutherAI/pythia-410m,4000,405334016
"The president began the meeting with his cabinet and advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,yes,no,3.9088189601898193,3.9088189601898193,3.9088189601898193,2.223682403564453,3.5766313076019287,1, cabinet,True,EleutherAI/pythia-410m,4000,405334016
"The president began the meeting with all his advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,no,no,6.973033905029297,6.973033905029297,6.973033905029297,3.349064588546753,3.9244391918182373,1, cabinet,True,EleutherAI/pythia-410m,4000,405334016
"Martin saw the perfect engagement ring and wedding band set, but was disappointed when the band was sold out.",band,subordinate,yes,no,2.40913724899292,2.40913724899292,2.40913724899292,2.166712760925293,4.097779273986816,1, band,True,EleutherAI/pythia-410m,4000,405334016
"Martin saw the perfect engagement ring set, but was disappointed when the band was sold out.",band,subordinate,no,no,5.093621253967285,5.093621253967285,5.093621253967285,2.7282838821411133,5.166380882263184,1, band,True,EleutherAI/pythia-410m,4000,405334016
"On the flute certain notes are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,yes,yes,1.194737434387207,1.194737434387207,1.194737434387207,3.158936023712158,0.5477595925331116,1, notes,True,EleutherAI/pythia-410m,4000,405334016
"On the flute certain sounds are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,no,yes,4.501753807067871,4.501753807067871,4.501753807067871,2.717867612838745,0.6188865303993225,1, notes,True,EleutherAI/pythia-410m,4000,405334016
"The sound problem could only be due to either the speaker or the cable, it turned out that the speaker was broken.",speaker,subordinate,yes,no,2.9396021366119385,2.9396021366119385,2.9396021366119385,1.4965988397598267,6.4753737449646,1, speaker,True,EleutherAI/pythia-410m,4000,405334016
"The sound problem could only be due to a few things, it turned out that the speaker was broken.",speaker,subordinate,no,no,5.489408493041992,5.489408493041992,5.489408493041992,1.129296898841858,6.76314115524292,1, speaker,True,EleutherAI/pythia-410m,4000,405334016
"Erin knew to check the map's legend to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,yes,no,6.906471252441406,6.906471252441406,6.906471252441406,3.2312674522399902,7.008391380310059,1, legend,True,EleutherAI/pythia-410m,4000,405334016
"Erin knew to check the map to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,no,no,9.160605430603027,9.160605430603027,9.160605430603027,2.7363393306732178,6.8217244148254395,1, legend,True,EleutherAI/pythia-410m,4000,405334016
"Kayla was hoping to get a condo on the fourth story, but the best they had was the third story so she didn't buy it.",story,subordinate,yes,no,0.7654146552085876,0.7654146552085876,0.7654146552085876,7.287988185882568,3.802002191543579,1, story,True,EleutherAI/pythia-410m,4000,405334016
"Kayla was hoping to get a condo on the fourth floor, but the best they had was the third story so she didn't buy it.",story,subordinate,no,no,4.9608154296875,4.9608154296875,4.9608154296875,7.968534469604492,3.627927303314209,1, story,True,EleutherAI/pythia-410m,4000,405334016
"No one wants to live near an electrical station or a plant, so the homes next to the plant were vacant.",plant,subordinate,yes,no,3.2069931030273438,3.2069931030273438,3.2069931030273438,3.8990635871887207,7.921307563781738,1, plant,True,EleutherAI/pythia-410m,4000,405334016
"No one wants to live near manufacturing facilities, so the homes next to the plant were vacant.",plant,subordinate,no,no,4.018322944641113,4.018322944641113,4.018322944641113,3.432109832763672,6.992945194244385,1, plant,True,EleutherAI/pythia-410m,4000,405334016
"After hiking Mike had some cuts on his feet and a corn on one toe, after the walk home he had a corn on each foot.",corn,subordinate,yes,no,7.2088823318481445,7.2088823318481445,7.2088823318481445,1.332144021987915,6.07946252822876,1, corn,True,EleutherAI/pythia-410m,4000,405334016
"After hiking Mike had some cuts on his feet, after the walk home he had a corn on each foot.",corn,subordinate,no,no,8.693612098693848,8.693612098693848,8.693612098693848,5.439606666564941,6.920061111450195,1, corn,True,EleutherAI/pythia-410m,4000,405334016
"Paul had only seen nuns in black habits, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,yes,yes,8.670644760131836,8.670644760131836,8.670644760131836,3.883086919784546,2.2137556076049805,1, habits,True,EleutherAI/pythia-410m,4000,405334016
"Paul had only seen nuns in black clothes, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,no,yes,13.30416202545166,13.30416202545166,13.30416202545166,3.545900583267212,2.3232333660125732,1, habits,True,EleutherAI/pythia-410m,4000,405334016
"The dentist suggested a root canal and crown, but Todd could only get a crown because he didn't have much money.",crown,subordinate,yes,no,4.231688499450684,4.231688499450684,4.231688499450684,4.351140022277832,1.2295387983322144,1, crown,True,EleutherAI/pythia-410m,4000,405334016
"The dentist suggested a few different treatments, but Todd could only get a crown because he didn't have much money.",crown,subordinate,no,no,9.236480712890625,9.236480712890625,9.236480712890625,5.2842559814453125,1.1220427751541138,1, crown,True,EleutherAI/pythia-410m,4000,405334016
"His lawyer assured him that he could beat the first law suit, but the second law suit would be a challenge.",suit,subordinate,yes,no,0.0842164009809494,0.0842164009809494,0.0842164009809494,2.3223795890808105,1.7112637758255005,1, suit,True,EleutherAI/pythia-410m,4000,405334016
"His lawyer assured him that he could beat the first case, but the second law suit would be a challenge.",suit,subordinate,no,no,3.4799580574035645,3.4799580574035645,3.4799580574035645,2.973145008087158,1.7485926151275635,1, suit,True,EleutherAI/pythia-410m,4000,405334016
"The walls looked ok after the first coat finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,yes,no,0.016662010923027992,0.016662010923027992,0.016662010923027992,2.3971033096313477,7.362610816955566,1, coat,True,EleutherAI/pythia-410m,4000,405334016
"The walls looked ok after the paint finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,no,no,0.2815442979335785,0.2815442979335785,0.2815442979335785,2.367964744567871,7.2822184562683105,1, coat,True,EleutherAI/pythia-410m,4000,405334016
"Evan went to the movie premier in hopes of meeting his two favorite stars, but one of the stars didn't show up.",stars,subordinate,yes,yes,4.344965934753418,4.344965934753418,4.344965934753418,4.49869441986084,1.2138590812683105,1, stars,True,EleutherAI/pythia-410m,4000,405334016
"Evan went to the movie premier in hopes of meeting his two favorite actors, but one of the stars didn't show up.",stars,subordinate,no,yes,4.920958042144775,4.920958042144775,4.920958042144775,4.603458881378174,1.1911709308624268,1, stars,True,EleutherAI/pythia-410m,4000,405334016
"As best man, Kurt's jobs were to hold the rings and give a toast, which was fine except the toast made him nervous.",toast,subordinate,yes,no,7.2765421867370605,7.2765421867370605,7.2765421867370605,5.616783618927002,1.5806949138641357,1, toast,True,EleutherAI/pythia-410m,4000,405334016
"As best man, Kurt's jobs were to say a few words at the reception, which was fine except the toast made him nervous.",toast,subordinate,no,no,7.943079948425293,7.943079948425293,7.943079948425293,5.58350133895874,1.9501125812530518,1, toast,True,EleutherAI/pythia-410m,4000,405334016
In early spring Lara plants tulip bulbs and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,yes,yes,2.41941499710083,2.41941499710083,2.41941499710083,5.113249778747559,0.07027886807918549,1, bulbs,True,EleutherAI/pythia-410m,4000,405334016
In early spring Lara plants tulips and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,no,yes,5.348840713500977,5.348840713500977,5.348840713500977,4.2102813720703125,0.05971979349851608,1, bulbs,True,EleutherAI/pythia-410m,4000,405334016
"When the shepherd lost his supplies and staff, he had to use a stick as his staff that day on the trail.",staff,subordinate,yes,no,4.8714985847473145,4.8714985847473145,4.8714985847473145,7.811897277832031,5.324041366577148,1, staff,True,EleutherAI/pythia-410m,4000,405334016
"When the shepherd lost his supplies, he had to use a stick as his staff that day on the trail.",staff,subordinate,no,no,6.415782928466797,6.415782928466797,6.415782928466797,7.461590766906738,5.560070991516113,1, staff,True,EleutherAI/pythia-410m,4000,405334016
"Although the election for department chair was usually very close, this year the chair was elected unanimously.",chair,subordinate,yes,no,7.075459957122803,7.075459957122803,7.075459957122803,1.8375152349472046,2.945045232772827,1, chair,True,EleutherAI/pythia-410m,4000,405334016
"Although the election for department head was usually very close, this year the chair was elected unanimously",chair,subordinate,no,no,8.808836936950684,8.808836936950684,8.808836936950684,1.8970504999160767,2.8557207584381104,1, chair,True,EleutherAI/pythia-410m,4000,405334016
"Emily hated eating food with seeds or a pit, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,yes,no,6.706669807434082,6.706669807434082,6.706669807434082,3.0117008686065674,1.0199533700942993,1, pit,True,EleutherAI/pythia-410m,4000,405334016
"Emily hated eating food with inedible parts inside, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,no,no,8.991819381713867,8.991819381713867,8.991819381713867,3.4948205947875977,0.924751877784729,1, pit,True,EleutherAI/pythia-410m,4000,405334016
"The ship docked at the port, but the sailors didn't want to stay in the port that evening.",port,dominant,yes,no,2.6925997734069824,2.6925997734069824,2.6925997734069824,6.254834175109863,2.534898281097412,1, port,True,EleutherAI/pythia-410m,4000,405334016
"The ship docked at the harbor, but the sailors didn't want to stay in the port that evening.",port,dominant,no,no,4.4578166007995605,4.4578166007995605,4.4578166007995605,5.920302391052246,2.3445606231689453,1, port,True,EleutherAI/pythia-410m,4000,405334016
"The food could be weighed with a balance or scale, but Marcy chose a scale because it was more precise",scale,dominant,yes,no,3.4561400413513184,3.4561400413513184,3.4561400413513184,5.542117118835449,1.6196058988571167,1, scale,True,EleutherAI/pythia-410m,4000,405334016
"The food could be weighed a few different ways, but Marcy chose a scale because it was more precise.",scale,dominant,no,no,5.607394218444824,5.607394218444824,5.607394218444824,6.607211589813232,1.7390880584716797,1, scale,True,EleutherAI/pythia-410m,4000,405334016
"The waitress offered them seats at the bar or a table, but the couple chose a table because it was private",table,dominant,yes,no,2.0877175331115723,2.0877175331115723,2.0877175331115723,4.62833309173584,1.6619563102722168,1, table,True,EleutherAI/pythia-410m,4000,405334016
"The waitress offered them seats at the bar, but the couple chose a table because it was private.",table,dominant,no,no,3.631802558898926,3.631802558898926,3.631802558898926,6.698355674743652,1.9898936748504639,1, table,True,EleutherAI/pythia-410m,4000,405334016
"Paul had to decide between an emerald or diamond ring, he picked the diamond because his wife liked them best.",diamond,dominant,yes,no,4.382236480712891,4.382236480712891,4.382236480712891,4.914878845214844,3.5819365978240967,1, diamond,True,EleutherAI/pythia-410m,4000,405334016
"Paul had to decide between many different rings, he picked the diamond because his wife liked them best.",diamond,dominant,no,no,7.229811668395996,7.229811668395996,7.229811668395996,5.720094680786133,3.2806997299194336,1, diamond,True,EleutherAI/pythia-410m,4000,405334016
"Mark was shocked to discover that although he paid his bills on time, this month his water bill contained a late fee",bill,dominant,yes,no,1.0457850694656372,1.0457850694656372,1.0457850694656372,7.529056549072266,1.6406971216201782,1, bill,True,EleutherAI/pythia-410m,4000,405334016
"Mark was shocked to discover that although he paid on time, this month his water bill contained a late fee.",bill,dominant,no,no,1.1536338329315186,1.1536338329315186,1.1536338329315186,8.244246482849121,1.8647851943969727,1, bill,True,EleutherAI/pythia-410m,4000,405334016
"Anne was excited because she got a new tennis net and racket for Christmas, but the racket was the wrong size.",racket,dominant,yes,no,7.019151210784912,7.019151210784912,7.019151210784912,1.2616040706634521,3.2640931606292725,1, racket,True,EleutherAI/pythia-410m,4000,405334016
"Anne was excited because she got new tennis equipment for Christmas, but the racket was the wrong size.",racket,dominant,no,no,8.801458358764648,8.801458358764648,8.801458358764648,1.5197778940200806,3.23923659324646,1, racket,True,EleutherAI/pythia-410m,4000,405334016
"The form could be filled out in pencil or pen, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,yes,no,5.066586971282959,5.066586971282959,5.066586971282959,4.433750152587891,4.362996578216553,1, pen,True,EleutherAI/pythia-410m,4000,405334016
"The form could be filled out with any utensil, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,no,no,8.771599769592285,8.771599769592285,8.771599769592285,5.586904525756836,4.703643798828125,1, pen,True,EleutherAI/pythia-410m,4000,405334016
"Carl brought a frisbee and a ball to the park, but his dog only wanted to play with the ball that day",ball,dominant,yes,no,2.4448864459991455,2.4448864459991455,2.4448864459991455,5.552135467529297,2.326677083969116,1, ball,True,EleutherAI/pythia-410m,4000,405334016
"Carl brought many toys to play fetch in the park, but his dog only wanted to play with the ball that day.",ball,dominant,no,no,5.36783504486084,5.36783504486084,5.36783504486084,5.416748523712158,4.4982523918151855,1, ball,True,EleutherAI/pythia-410m,4000,405334016
"When he saw that the bank was closed, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,yes,no,3.7471697330474854,3.7471697330474854,3.7471697330474854,2.26716685295105,6.6172285079956055,1, bank,True,EleutherAI/pythia-410m,4000,405334016
"When he saw that the teller line was long, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,no,no,4.777600288391113,4.777600288391113,4.777600288391113,2.3851499557495117,6.178065299987793,1, bank,True,EleutherAI/pythia-410m,4000,405334016
"Carly was trying to connect the battery to the proper wire, but she grabbed the wrong wire and got shocked.",wire,dominant,yes,no,0.8633425831794739,0.8633425831794739,0.8633425831794739,0.6853112578392029,4.2356672286987305,1, wire,True,EleutherAI/pythia-410m,4000,405334016
"Carly was trying to connect the battery properly, but she grabbed the wrong wire and got shocked.",wire,dominant,no,no,4.656006813049316,4.656006813049316,4.656006813049316,0.680239737033844,4.110929489135742,1, wire,True,EleutherAI/pythia-410m,4000,405334016
"In the city you hear many car alarms and horns, but the car horns are less annoying because they are quieter.",horns,dominant,yes,yes,5.095219135284424,5.095219135284424,5.095219135284424,0.7977885603904724,6.516910076141357,1, horns,True,EleutherAI/pythia-410m,4000,405334016
"In the city you hear many loud sounds, but the car horns are less annoying because they are quieter.",horns,dominant,no,yes,4.782278060913086,4.782278060913086,4.782278060913086,1.271630048751831,7.032658576965332,1, horns,True,EleutherAI/pythia-410m,4000,405334016
"Shannon offered him candy or a mint, but he picked a mint because his breath was terrible.",mint,dominant,yes,no,4.999955177307129,4.999955177307129,4.999955177307129,4.348067283630371,3.2022595405578613,1, mint,True,EleutherAI/pythia-410m,4000,405334016
"Shannon offered him multiple candies, but he picked a mint because his breath was terrible.",mint,dominant,no,no,6.66876745223999,6.66876745223999,6.66876745223999,6.608014106750488,2.9739012718200684,1, mint,True,EleutherAI/pythia-410m,4000,405334016
"Eric gave permission slips to both his teacher and coach, but his strict coach refused to let him miss practice.",coach,dominant,yes,no,7.276080131530762,7.276080131530762,7.276080131530762,2.864124059677124,0.23633098602294922,1, coach,True,EleutherAI/pythia-410m,4000,405334016
"Eric gave permission slips to his school authorities, but his strict coach refused to let him miss practice.",coach,dominant,no,no,10.219406127929688,10.219406127929688,10.219406127929688,2.6600821018218994,0.2408381849527359,1, coach,True,EleutherAI/pythia-410m,4000,405334016
"The teens knew how to play rummy or poker, but they decided to play poker because they wanted to win money.",poker,dominant,yes,no,3.3146042823791504,3.3146042823791504,3.3146042823791504,4.015549659729004,1.0349167585372925,1, poker,True,EleutherAI/pythia-410m,4000,405334016
"The teens knew how to play a few card games, but they decided to play poker because they wanted to win money.",poker,dominant,no,no,5.297769546508789,5.297769546508789,5.297769546508789,4.928403854370117,1.078428864479065,1, poker,True,EleutherAI/pythia-410m,4000,405334016
"Scott was a wrestler and a boxer when he was young, but being a boxer gave him arthritis.",boxer,dominant,yes,no,0.00041392818093299866,3.010775599628687,1.5053877998143435,5.204605579376221,0.13616664707660675,2, boxer,True,EleutherAI/pythia-410m,4000,405334016
"Scott was a wrestler and a fighter when he was young, but being a boxer gave him arthritis.",boxer,dominant,no,no,0.006692495197057724,6.436272229999304,3.218136114999652,5.560947418212891,0.1280650645494461,2, boxer,True,EleutherAI/pythia-410m,4000,405334016
"The builder was supposed to put in the new kitchen counter and cabinets, but the selected cabinet style was sold out.",cabinet,dominant,yes,yes,4.085905075073242,4.085905075073242,4.085905075073242,8.824209213256836,0.9818322062492371,1, cabinet,True,EleutherAI/pythia-410m,4000,405334016
"The builder was supposed to put in the new kitchen, but the selected cabinet style was sold out.",cabinet,dominant,no,yes,7.2664289474487305,7.2664289474487305,7.2664289474487305,9.442991256713867,1.0891916751861572,1, cabinet,True,EleutherAI/pythia-410m,4000,405334016
"Mark's favorite band was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,yes,no,2.214599370956421,2.214599370956421,2.214599370956421,3.379634380340576,1.4871395826339722,1, band,True,EleutherAI/pythia-410m,4000,405334016
"Mark's favorite music group was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,no,no,2.7853281497955322,2.7853281497955322,2.7853281497955322,2.8968217372894287,1.4917069673538208,1, band,True,EleutherAI/pythia-410m,4000,405334016
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,yes,yes,5.824827194213867,5.824827194213867,5.824827194213867,2.8565382957458496,1.6789417266845703,1, notes,True,EleutherAI/pythia-410m,4000,405334016
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,no,yes,5.824827194213867,5.824827194213867,5.824827194213867,2.8565382957458496,1.6789417266845703,1, notes,True,EleutherAI/pythia-410m,4000,405334016
"Marge was responsible for finding a graduation speaker, so when the speaker canceled last minute she was fired.",speaker,dominant,yes,no,4.48425817489624,4.48425817489624,4.48425817489624,7.71923303604126,5.970492839813232,1, speaker,True,EleutherAI/pythia-410m,4000,405334016
"Marge was responsible for organizing the graduation ceremony, so when the speaker canceled last minute she was fired.",speaker,dominant,no,no,6.8204426765441895,6.8204426765441895,6.8204426765441895,7.951838493347168,6.149232864379883,1, speaker,True,EleutherAI/pythia-410m,4000,405334016
"For class the kids had to write a poem or a legend, but everyone wrote a legend because it was easier.",legend,dominant,yes,no,4.2968621253967285,4.2968621253967285,4.2968621253967285,4.155527114868164,2.28126859664917,1, legend,True,EleutherAI/pythia-410m,4000,405334016
For class the kids had to write some kind of tall-tale; everyone wrote a legend because it was easier.,legend,dominant,no,no,9.283914566040039,9.283914566040039,9.283914566040039,6.4119954109191895,2.4360132217407227,1, legend,True,EleutherAI/pythia-410m,4000,405334016
"At night Sue's mom reads her a story before bed, but last night they didn't read a story since she was in trouble.",story,dominant,yes,no,0.9552629590034485,0.9552629590034485,0.9552629590034485,7.27589225769043,1.5418614149093628,1, story,True,EleutherAI/pythia-410m,4000,405334016
"At night Sue's mom reads her a book before bed, but last night they didn't read a story since she was in trouble.",story,dominant,no,no,3.5416934490203857,3.5416934490203857,3.5416934490203857,7.165669918060303,1.4535763263702393,1, story,True,EleutherAI/pythia-410m,4000,405334016
"The students forgot to water the flowers and plant, so when they returned from break the plant was dead.",plant,dominant,yes,no,5.501862525939941,5.501862525939941,5.501862525939941,1.8327624797821045,5.1783833503723145,1, plant,True,EleutherAI/pythia-410m,4000,405334016
"The students forgot to take care of the garden, so when they returned from break the plant was dead.",plant,dominant,no,no,7.377653121948242,7.377653121948242,7.377653121948242,2.095578193664551,4.738767623901367,1, plant,True,EleutherAI/pythia-410m,4000,405334016
"The farmer grew potatoes and corn, but he only sold his corn at the local market.",corn,dominant,yes,no,2.420395612716675,2.420395612716675,2.420395612716675,3.303999423980713,1.1586109399795532,1, corn,True,EleutherAI/pythia-410m,4000,405334016
"The farmer grew many crops, but he only sold his corn at the local market.",corn,dominant,no,no,3.6862378120422363,3.6862378120422363,3.6862378120422363,3.6496903896331787,1.2620784044265747,1, corn,True,EleutherAI/pythia-410m,4000,405334016
Addictions and bad habits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,yes,no,4.270560264587402,4.270560264587402,4.270560264587402,2.280080795288086,2.541635274887085,1, habit,True,EleutherAI/pythia-410m,4000,405334016
Addictions and bad traits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,no,no,9.055253982543945,9.055253982543945,9.055253982543945,2.544857978820801,2.481588840484619,1, habit,True,EleutherAI/pythia-410m,4000,405334016
"The costume looked good with a tiara or crown, but Pam bought a crown because it was really cheap.",crown,dominant,yes,no,5.484007835388184,5.484007835388184,5.484007835388184,4.990076541900635,1.725009560585022,1, crown,True,EleutherAI/pythia-410m,4000,405334016
"The costume looked good with a tiara, but Pam bought a crown because it was really cheap.",crown,dominant,no,no,8.48765754699707,8.48765754699707,8.48765754699707,6.418845176696777,1.7251348495483398,1, crown,True,EleutherAI/pythia-410m,4000,405334016
"The saleswoman recommended that Gabe try a different suit, but he liked the suit he had on too much to listen.",suit,dominant,yes,no,3.1672635078430176,3.1672635078430176,3.1672635078430176,4.720189094543457,1.9100624322891235,1, suit,True,EleutherAI/pythia-410m,4000,405334016
