sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"The store sold many drinks including port, but Amy decided to only buy port because it was her favorite.",port,subordinate,yes,no,10.864004135131836,10.864004135131836,10.864004135131836,12.470973014831543,13.581385612487793,1, port,True,EleutherAI/pythia-12b,4,11846072320
"The store sold many drinks, but Amy decided to only buy port because it was her favorite.",port,subordinate,no,no,11.266514778137207,11.266514778137207,11.266514778137207,12.094801902770996,13.714675903320312,1, port,True,EleutherAI/pythia-12b,4,11846072320
"The last fish Marissa caught had brown scales, but the other fish had scales in every color of the rainbow.",scales,subordinate,yes,yes,14.337281227111816,14.337281227111816,14.337281227111816,10.831138610839844,10.587646484375,1, scales,True,EleutherAI/pythia-12b,4,11846072320
"The last fish Marissa caught was brown, but the other fish had scales in every color of the rainbow.",scales,subordinate,no,yes,14.66625690460205,14.66625690460205,14.66625690460205,10.419998168945312,11.2667236328125,1, scales,True,EleutherAI/pythia-12b,4,11846072320
"Data can be displayed in a graph or table, but often a table makes results easier to understand.",table,subordinate,yes,no,13.971959114074707,13.971959114074707,13.971959114074707,11.295217514038086,10.998254776000977,1, table,True,EleutherAI/pythia-12b,4,11846072320
"Data can be displayed in different forms, but often a table makes results easier to understand.",table,subordinate,no,no,13.976909637451172,13.976909637451172,13.976909637451172,11.509954452514648,10.346551895141602,1, table,True,EleutherAI/pythia-12b,4,11846072320
"From the stands, the new baseball diamond looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,yes,no,10.791637420654297,10.791637420654297,10.791637420654297,11.390634536743164,9.913941383361816,1, diamond,True,EleutherAI/pythia-12b,4,11846072320
"From the stands, the new baseball field looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,no,no,10.731630325317383,10.731630325317383,10.731630325317383,11.369752883911133,9.85173225402832,1, diamond,True,EleutherAI/pythia-12b,4,11846072320
Mark was told to check the duck's feet and bill for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,yes,no,9.600818634033203,9.600818634033203,9.600818634033203,10.633498191833496,11.167774200439453,1, bill,True,EleutherAI/pythia-12b,4,11846072320
Mark was told to check the duck's body for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,no,no,9.459100723266602,9.459100723266602,9.459100723266602,9.959373474121094,11.293978691101074,1, bill,True,EleutherAI/pythia-12b,4,11846072320
Kara's loud neighbors made so much racket that it made the racket her kids were making seem like nothing.,racket,subordinate,yes,no,10.890076637268066,10.890076637268066,10.890076637268066,9.698724746704102,11.097367286682129,1, racket,True,EleutherAI/pythia-12b,4,11846072320
Kara's loud neighbors made so much noise that it made the racket her kids were making seem like nothing.,racket,subordinate,no,no,11.236326217651367,11.236326217651367,11.236326217651367,9.716157913208008,10.956140518188477,1, racket,True,EleutherAI/pythia-12b,4,11846072320
"Susan's job was to clean the stall and pen every day, which was easy except that the pen was a mess.",pen,subordinate,yes,no,11.975553512573242,11.975553512573242,11.975553512573242,14.451370239257812,10.313643455505371,1, pen,True,EleutherAI/pythia-12b,4,11846072320
"Susan's job was to clean the barn each day, which was easy except that the pen was a mess.",pen,subordinate,no,no,11.279186248779297,11.279186248779297,11.279186248779297,14.711321830749512,9.919508934020996,1, pen,True,EleutherAI/pythia-12b,4,11846072320
"The votes between disco and ball for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,yes,no,12.6397705078125,12.6397705078125,12.6397705078125,12.06319808959961,13.194820404052734,1, ball,True,EleutherAI/pythia-12b,4,11846072320
"The votes for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,no,no,13.22596549987793,13.22596549987793,13.22596549987793,12.182861328125,13.226320266723633,1, ball,True,EleutherAI/pythia-12b,4,11846072320
"When Joe found the flooded bank, he grabbed his boots before walking along the bank to work.",bank,subordinate,yes,no,10.294181823730469,10.294181823730469,10.294181823730469,12.447237968444824,10.706974029541016,1, bank,True,EleutherAI/pythia-12b,4,11846072320
"When Joe found the flooded river, he grabbed his boots before walking along the bank to work.",bank,subordinate,no,no,10.538070678710938,10.538070678710938,10.538070678710938,12.046503067016602,10.926393508911133,1, bank,True,EleutherAI/pythia-12b,4,11846072320
At the museum the kids saw the machine for sending a wire and each student sent a wire to a friend.,wire,subordinate,yes,no,13.086295127868652,13.086295127868652,13.086295127868652,12.684860229492188,8.681663513183594,1, wire,True,EleutherAI/pythia-12b,4,11846072320
At the museum the kids saw the machine for sending a telegram and each student sent a wire to a friend.,wire,subordinate,no,no,12.485530853271484,12.485530853271484,12.485530853271484,12.698213577270508,9.342765808105469,1, wire,True,EleutherAI/pythia-12b,4,11846072320
"The hunting lodge was full of antlers and horns, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,yes,no,9.65576457977295,9.65576457977295,9.65576457977295,13.45352554321289,11.678350448608398,1, horn,True,EleutherAI/pythia-12b,4,11846072320
"The hunting lodge was full of trophies, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,no,no,9.79477596282959,9.79477596282959,9.79477596282959,13.381839752197266,11.775161743164062,1, horn,True,EleutherAI/pythia-12b,4,11846072320
"Jamie wanted to go on a tour of the treasury and the mint, but on Mondays the mint was closed to the public.",mint,subordinate,yes,no,11.353680610656738,11.353680610656738,11.353680610656738,14.95131778717041,13.933086395263672,1, mint,True,EleutherAI/pythia-12b,4,11846072320
"Jamie wanted to go on a tour of where money is made, but on Mondays the mint was closed to the public.",mint,subordinate,no,no,11.473134994506836,11.473134994506836,11.473134994506836,15.097675323486328,12.974706649780273,1, mint,True,EleutherAI/pythia-12b,4,11846072320
Pam had to decide whether to fly first-class or coach; she decided to fly coach because the ticket was cheaper.,coach,subordinate,yes,no,11.843698501586914,11.843698501586914,11.843698501586914,8.633997917175293,11.890168190002441,1, coach,True,EleutherAI/pythia-12b,4,11846072320
Pam had to decide whether or not to fly in first-class; she decided to fly coach because the ticket was cheaper.,coach,subordinate,no,no,12.188984870910645,12.188984870910645,12.188984870910645,8.977476119995117,11.96756649017334,1, coach,True,EleutherAI/pythia-12b,4,11846072320
"To tend a hot fire, it's best to use a stick or a poker, but when it's really hot a metal poker can burn you.",poker,subordinate,yes,no,9.940134048461914,9.940134048461914,9.940134048461914,12.098503112792969,13.69068717956543,1, poker,True,EleutherAI/pythia-12b,4,11846072320
"To tend a hot fire, it's best to use a stick or tool, but when it's really hot a metal poker can burn you.",poker,subordinate,no,no,9.771560668945312,9.771560668945312,9.771560668945312,12.410810470581055,13.791589736938477,1, poker,True,EleutherAI/pythia-12b,4,11846072320
"Even though the pet store had cute huskies and boxers, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,yes,no,12.161422729492188,23.68226432800293,11.841132164001465,12.689798355102539,12.103044509887695,2, boxer,True,EleutherAI/pythia-12b,4,11846072320
"Even though the pet store had many cute puppies, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,no,no,12.189056396484375,24.272842407226562,12.136421203613281,12.639558792114258,12.53477954864502,2, boxer,True,EleutherAI/pythia-12b,4,11846072320
"The president began the meeting with his cabinet and advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,yes,no,11.643328666687012,11.643328666687012,11.643328666687012,13.846233367919922,12.289083480834961,1, cabinet,True,EleutherAI/pythia-12b,4,11846072320
"The president began the meeting with all his advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,no,no,11.800880432128906,11.800880432128906,11.800880432128906,13.74686050415039,12.880758285522461,1, cabinet,True,EleutherAI/pythia-12b,4,11846072320
"Martin saw the perfect engagement ring and wedding band set, but was disappointed when the band was sold out.",band,subordinate,yes,no,12.888486862182617,12.888486862182617,12.888486862182617,12.834324836730957,11.407625198364258,1, band,True,EleutherAI/pythia-12b,4,11846072320
"Martin saw the perfect engagement ring set, but was disappointed when the band was sold out.",band,subordinate,no,no,13.335100173950195,13.335100173950195,13.335100173950195,12.378074645996094,10.790437698364258,1, band,True,EleutherAI/pythia-12b,4,11846072320
"On the flute certain notes are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,yes,yes,14.799055099487305,14.799055099487305,14.799055099487305,11.69674301147461,12.64842414855957,1, notes,True,EleutherAI/pythia-12b,4,11846072320
"On the flute certain sounds are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,no,yes,14.792720794677734,14.792720794677734,14.792720794677734,11.663822174072266,12.3153076171875,1, notes,True,EleutherAI/pythia-12b,4,11846072320
"The sound problem could only be due to either the speaker or the cable, it turned out that the speaker was broken.",speaker,subordinate,yes,no,11.288856506347656,11.288856506347656,11.288856506347656,14.070571899414062,12.50695514678955,1, speaker,True,EleutherAI/pythia-12b,4,11846072320
"The sound problem could only be due to a few things, it turned out that the speaker was broken.",speaker,subordinate,no,no,12.009527206420898,12.009527206420898,12.009527206420898,13.785333633422852,11.730644226074219,1, speaker,True,EleutherAI/pythia-12b,4,11846072320
"Erin knew to check the map's legend to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,yes,no,11.717451095581055,11.717451095581055,11.717451095581055,11.887489318847656,11.461446762084961,1, legend,True,EleutherAI/pythia-12b,4,11846072320
"Erin knew to check the map to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,no,no,11.95072078704834,11.95072078704834,11.95072078704834,11.787538528442383,11.527042388916016,1, legend,True,EleutherAI/pythia-12b,4,11846072320
"Kayla was hoping to get a condo on the fourth story, but the best they had was the third story so she didn't buy it.",story,subordinate,yes,no,10.014486312866211,10.014486312866211,10.014486312866211,12.116798400878906,11.448541641235352,1, story,True,EleutherAI/pythia-12b,4,11846072320
"Kayla was hoping to get a condo on the fourth floor, but the best they had was the third story so she didn't buy it.",story,subordinate,no,no,10.034852981567383,10.034852981567383,10.034852981567383,12.536479949951172,11.17465591430664,1, story,True,EleutherAI/pythia-12b,4,11846072320
"No one wants to live near an electrical station or a plant, so the homes next to the plant were vacant.",plant,subordinate,yes,no,11.672712326049805,11.672712326049805,11.672712326049805,10.862882614135742,12.56287956237793,1, plant,True,EleutherAI/pythia-12b,4,11846072320
"No one wants to live near manufacturing facilities, so the homes next to the plant were vacant.",plant,subordinate,no,no,11.963027000427246,11.963027000427246,11.963027000427246,10.993513107299805,12.324979782104492,1, plant,True,EleutherAI/pythia-12b,4,11846072320
"After hiking Mike had some cuts on his feet and a corn on one toe, after the walk home he had a corn on each foot.",corn,subordinate,yes,no,11.885589599609375,11.885589599609375,11.885589599609375,10.589864730834961,12.974320411682129,1, corn,True,EleutherAI/pythia-12b,4,11846072320
"After hiking Mike had some cuts on his feet, after the walk home he had a corn on each foot.",corn,subordinate,no,no,12.344547271728516,12.344547271728516,12.344547271728516,10.558095932006836,13.050171852111816,1, corn,True,EleutherAI/pythia-12b,4,11846072320
"Paul had only seen nuns in black habits, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,yes,yes,11.097005844116211,11.097005844116211,11.097005844116211,13.9951810836792,15.554640769958496,1, habits,True,EleutherAI/pythia-12b,4,11846072320
"Paul had only seen nuns in black clothes, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,no,yes,11.164177894592285,11.164177894592285,11.164177894592285,14.057130813598633,15.472872734069824,1, habits,True,EleutherAI/pythia-12b,4,11846072320
"The dentist suggested a root canal and crown, but Todd could only get a crown because he didn't have much money.",crown,subordinate,yes,no,9.544588088989258,9.544588088989258,9.544588088989258,11.658605575561523,13.778314590454102,1, crown,True,EleutherAI/pythia-12b,4,11846072320
"The dentist suggested a few different treatments, but Todd could only get a crown because he didn't have much money.",crown,subordinate,no,no,8.332003593444824,8.332003593444824,8.332003593444824,12.412647247314453,13.406981468200684,1, crown,True,EleutherAI/pythia-12b,4,11846072320
"His lawyer assured him that he could beat the first law suit, but the second law suit would be a challenge.",suit,subordinate,yes,no,10.184080123901367,10.184080123901367,10.184080123901367,11.49500560760498,11.155397415161133,1, suit,True,EleutherAI/pythia-12b,4,11846072320
"His lawyer assured him that he could beat the first case, but the second law suit would be a challenge.",suit,subordinate,no,no,10.841449737548828,10.841449737548828,10.841449737548828,11.637353897094727,10.867939949035645,1, suit,True,EleutherAI/pythia-12b,4,11846072320
"The walls looked ok after the first coat finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,yes,no,10.499866485595703,10.499866485595703,10.499866485595703,11.460318565368652,13.684835433959961,1, coat,True,EleutherAI/pythia-12b,4,11846072320
"The walls looked ok after the paint finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,no,no,10.643438339233398,10.643438339233398,10.643438339233398,11.379247665405273,13.420125961303711,1, coat,True,EleutherAI/pythia-12b,4,11846072320
"Evan went to the movie premier in hopes of meeting his two favorite stars, but one of the stars didn't show up.",stars,subordinate,yes,yes,11.583236694335938,11.583236694335938,11.583236694335938,10.872651100158691,11.973854064941406,1, stars,True,EleutherAI/pythia-12b,4,11846072320
"Evan went to the movie premier in hopes of meeting his two favorite actors, but one of the stars didn't show up.",stars,subordinate,no,yes,11.751708984375,11.751708984375,11.751708984375,10.634284973144531,12.00880241394043,1, stars,True,EleutherAI/pythia-12b,4,11846072320
