sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"Erin knew to check the map's legend to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,yes,no,9.848190307617188,9.848190307617188,9.848190307617188,5.333227634429932,5.0024518966674805,1, legend,True,EleutherAI/pythia-12b,256,11846072320
"Erin knew to check the map to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,no,no,10.035516738891602,10.035516738891602,10.035516738891602,5.389900207519531,5.34430456161499,1, legend,True,EleutherAI/pythia-12b,256,11846072320
"Kayla was hoping to get a condo on the fourth story, but the best they had was the third story so she didn't buy it.",story,subordinate,yes,no,8.332125663757324,8.332125663757324,8.332125663757324,7.176711082458496,4.900313377380371,1, story,True,EleutherAI/pythia-12b,256,11846072320
"Kayla was hoping to get a condo on the fourth floor, but the best they had was the third story so she didn't buy it.",story,subordinate,no,no,8.62192153930664,8.62192153930664,8.62192153930664,7.274387836456299,4.876564979553223,1, story,True,EleutherAI/pythia-12b,256,11846072320
"No one wants to live near an electrical station or a plant, so the homes next to the plant were vacant.",plant,subordinate,yes,no,8.370830535888672,8.370830535888672,8.370830535888672,4.981807231903076,11.447197914123535,1, plant,True,EleutherAI/pythia-12b,256,11846072320
"No one wants to live near manufacturing facilities, so the homes next to the plant were vacant.",plant,subordinate,no,no,8.381690979003906,8.381690979003906,8.381690979003906,5.404339790344238,11.438604354858398,1, plant,True,EleutherAI/pythia-12b,256,11846072320
"After hiking Mike had some cuts on his feet and a corn on one toe, after the walk home he had a corn on each foot.",corn,subordinate,yes,no,10.838746070861816,10.838746070861816,10.838746070861816,5.396081924438477,5.873098373413086,1, corn,True,EleutherAI/pythia-12b,256,11846072320
"After hiking Mike had some cuts on his feet, after the walk home he had a corn on each foot.",corn,subordinate,no,no,10.95553970336914,10.95553970336914,10.95553970336914,5.185697555541992,6.049252033233643,1, corn,True,EleutherAI/pythia-12b,256,11846072320
"Paul had only seen nuns in black habits, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,yes,yes,10.35500717163086,10.35500717163086,10.35500717163086,5.55296516418457,3.3748443126678467,1, habits,True,EleutherAI/pythia-12b,256,11846072320
"Paul had only seen nuns in black clothes, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,no,yes,10.36381721496582,10.36381721496582,10.36381721496582,5.625984191894531,3.4067766666412354,1, habits,True,EleutherAI/pythia-12b,256,11846072320
"The dentist suggested a root canal and crown, but Todd could only get a crown because he didn't have much money.",crown,subordinate,yes,no,11.69509506225586,11.69509506225586,11.69509506225586,6.899003028869629,3.6765692234039307,1, crown,True,EleutherAI/pythia-12b,256,11846072320
"The dentist suggested a few different treatments, but Todd could only get a crown because he didn't have much money.",crown,subordinate,no,no,11.84784984588623,11.84784984588623,11.84784984588623,6.765748977661133,3.5941896438598633,1, crown,True,EleutherAI/pythia-12b,256,11846072320
"His lawyer assured him that he could beat the first law suit, but the second law suit would be a challenge.",suit,subordinate,yes,no,10.780421257019043,10.780421257019043,10.780421257019043,5.275019645690918,2.6374759674072266,1, suit,True,EleutherAI/pythia-12b,256,11846072320
"His lawyer assured him that he could beat the first case, but the second law suit would be a challenge.",suit,subordinate,no,no,10.88764762878418,10.88764762878418,10.88764762878418,5.278411388397217,2.6542229652404785,1, suit,True,EleutherAI/pythia-12b,256,11846072320
"The walls looked ok after the first coat finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,yes,no,10.301368713378906,10.301368713378906,10.301368713378906,5.271670818328857,8.93393325805664,1, coat,True,EleutherAI/pythia-12b,256,11846072320
"The walls looked ok after the paint finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,no,no,10.156317710876465,10.156317710876465,10.156317710876465,5.185540676116943,8.873734474182129,1, coat,True,EleutherAI/pythia-12b,256,11846072320
"Evan went to the movie premier in hopes of meeting his two favorite stars, but one of the stars didn't show up.",stars,subordinate,yes,yes,8.378948211669922,8.378948211669922,8.378948211669922,9.926416397094727,0.14447490870952606,1, stars,True,EleutherAI/pythia-12b,256,11846072320
"Evan went to the movie premier in hopes of meeting his two favorite actors, but one of the stars didn't show up.",stars,subordinate,no,yes,8.378202438354492,8.378202438354492,8.378202438354492,9.90488338470459,0.14807020127773285,1, stars,True,EleutherAI/pythia-12b,256,11846072320
"As best man, Kurt's jobs were to hold the rings and give a toast, which was fine except the toast made him nervous.",toast,subordinate,yes,no,11.564329147338867,11.564329147338867,11.564329147338867,7.584543228149414,5.244488716125488,1, toast,True,EleutherAI/pythia-12b,256,11846072320
"As best man, Kurt's jobs were to say a few words at the reception, which was fine except the toast made him nervous.",toast,subordinate,no,no,11.539119720458984,11.539119720458984,11.539119720458984,7.566720485687256,5.518214225769043,1, toast,True,EleutherAI/pythia-12b,256,11846072320
In early spring Lara plants tulip bulbs and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,yes,yes,13.299070358276367,13.299070358276367,13.299070358276367,11.618549346923828,3.759345054626465,1, bulbs,True,EleutherAI/pythia-12b,256,11846072320
In early spring Lara plants tulips and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,no,yes,13.275392532348633,13.275392532348633,13.275392532348633,11.734474182128906,3.651524543762207,1, bulbs,True,EleutherAI/pythia-12b,256,11846072320
"When the shepherd lost his supplies and staff, he had to use a stick as his staff that day on the trail.",staff,subordinate,yes,no,7.0351738929748535,7.0351738929748535,7.0351738929748535,5.582835674285889,7.129087924957275,1, staff,True,EleutherAI/pythia-12b,256,11846072320
"When the shepherd lost his supplies, he had to use a stick as his staff that day on the trail.",staff,subordinate,no,no,7.0627593994140625,7.0627593994140625,7.0627593994140625,5.485091209411621,7.159212112426758,1, staff,True,EleutherAI/pythia-12b,256,11846072320
"Although the election for department chair was usually very close, this year the chair was elected unanimously.",chair,subordinate,yes,no,9.80604362487793,9.80604362487793,9.80604362487793,3.729243755340576,8.089666366577148,1, chair,True,EleutherAI/pythia-12b,256,11846072320
"Although the election for department head was usually very close, this year the chair was elected unanimously",chair,subordinate,no,no,9.895520210266113,9.895520210266113,9.895520210266113,3.666624069213867,8.015067100524902,1, chair,True,EleutherAI/pythia-12b,256,11846072320
"Emily hated eating food with seeds or a pit, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,yes,no,9.854280471801758,9.854280471801758,9.854280471801758,5.672056198120117,1.4907389879226685,1, pit,True,EleutherAI/pythia-12b,256,11846072320
"Emily hated eating food with inedible parts inside, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,no,no,9.821067810058594,9.821067810058594,9.821067810058594,5.499241352081299,1.6256985664367676,1, pit,True,EleutherAI/pythia-12b,256,11846072320
"The ship docked at the port, but the sailors didn't want to stay in the port that evening.",port,dominant,yes,no,9.365253448486328,9.365253448486328,9.365253448486328,5.826227188110352,10.555886268615723,1, port,True,EleutherAI/pythia-12b,256,11846072320
"The ship docked at the harbor, but the sailors didn't want to stay in the port that evening.",port,dominant,no,no,9.353643417358398,9.353643417358398,9.353643417358398,5.829090118408203,10.540946960449219,1, port,True,EleutherAI/pythia-12b,256,11846072320
"The food could be weighed with a balance or scale, but Marcy chose a scale because it was more precise",scale,dominant,yes,no,9.091225624084473,9.091225624084473,9.091225624084473,6.867032527923584,2.931889057159424,1, scale,True,EleutherAI/pythia-12b,256,11846072320
"The food could be weighed a few different ways, but Marcy chose a scale because it was more precise.",scale,dominant,no,no,9.223548889160156,9.223548889160156,9.223548889160156,6.959784030914307,2.510249137878418,1, scale,True,EleutherAI/pythia-12b,256,11846072320
"The waitress offered them seats at the bar or a table, but the couple chose a table because it was private",table,dominant,yes,no,7.470579624176025,7.470579624176025,7.470579624176025,6.319887161254883,2.548569679260254,1, table,True,EleutherAI/pythia-12b,256,11846072320
"The waitress offered them seats at the bar, but the couple chose a table because it was private.",table,dominant,no,no,7.447969913482666,7.447969913482666,7.447969913482666,6.341836452484131,2.616583824157715,1, table,True,EleutherAI/pythia-12b,256,11846072320
"Paul had to decide between an emerald or diamond ring, he picked the diamond because his wife liked them best.",diamond,dominant,yes,no,10.515631675720215,10.515631675720215,10.515631675720215,7.0541205406188965,5.992989540100098,1, diamond,True,EleutherAI/pythia-12b,256,11846072320
"Paul had to decide between many different rings, he picked the diamond because his wife liked them best.",diamond,dominant,no,no,10.602048873901367,10.602048873901367,10.602048873901367,6.995253562927246,5.718672752380371,1, diamond,True,EleutherAI/pythia-12b,256,11846072320
"Mark was shocked to discover that although he paid his bills on time, this month his water bill contained a late fee",bill,dominant,yes,no,11.427477836608887,11.427477836608887,11.427477836608887,9.148360252380371,2.7477385997772217,1, bill,True,EleutherAI/pythia-12b,256,11846072320
"Mark was shocked to discover that although he paid on time, this month his water bill contained a late fee.",bill,dominant,no,no,11.498933792114258,11.498933792114258,11.498933792114258,9.163917541503906,2.7318031787872314,1, bill,True,EleutherAI/pythia-12b,256,11846072320
"Anne was excited because she got a new tennis net and racket for Christmas, but the racket was the wrong size.",racket,dominant,yes,no,11.980461120605469,11.980461120605469,11.980461120605469,3.0393190383911133,3.5917797088623047,1, racket,True,EleutherAI/pythia-12b,256,11846072320
"Anne was excited because she got new tennis equipment for Christmas, but the racket was the wrong size.",racket,dominant,no,no,11.833520889282227,11.833520889282227,11.833520889282227,2.9115149974823,3.563276529312134,1, racket,True,EleutherAI/pythia-12b,256,11846072320
"The form could be filled out in pencil or pen, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,yes,no,11.965073585510254,11.965073585510254,11.965073585510254,9.053985595703125,8.723641395568848,1, pen,True,EleutherAI/pythia-12b,256,11846072320
"The form could be filled out with any utensil, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,no,no,11.869222640991211,11.869222640991211,11.869222640991211,8.331338882446289,8.25565242767334,1, pen,True,EleutherAI/pythia-12b,256,11846072320
"Carl brought a frisbee and a ball to the park, but his dog only wanted to play with the ball that day",ball,dominant,yes,no,7.652799129486084,7.652799129486084,7.652799129486084,6.076035022735596,7.419628620147705,1, ball,True,EleutherAI/pythia-12b,256,11846072320
"Carl brought many toys to play fetch in the park, but his dog only wanted to play with the ball that day.",ball,dominant,no,no,7.867506504058838,7.867506504058838,7.867506504058838,5.6245436668396,7.544366836547852,1, ball,True,EleutherAI/pythia-12b,256,11846072320
"When he saw that the bank was closed, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,yes,no,8.159774780273438,8.159774780273438,8.159774780273438,5.627038478851318,10.420799255371094,1, bank,True,EleutherAI/pythia-12b,256,11846072320
"When he saw that the teller line was long, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,no,no,8.191445350646973,8.191445350646973,8.191445350646973,5.699827194213867,10.277143478393555,1, bank,True,EleutherAI/pythia-12b,256,11846072320
"Carly was trying to connect the battery to the proper wire, but she grabbed the wrong wire and got shocked.",wire,dominant,yes,no,11.69596004486084,11.69596004486084,11.69596004486084,3.2152023315429688,8.24286937713623,1, wire,True,EleutherAI/pythia-12b,256,11846072320
"Carly was trying to connect the battery properly, but she grabbed the wrong wire and got shocked.",wire,dominant,no,no,11.622257232666016,11.622257232666016,11.622257232666016,3.1812357902526855,8.41082763671875,1, wire,True,EleutherAI/pythia-12b,256,11846072320
"In the city you hear many car alarms and horns, but the car horns are less annoying because they are quieter.",horns,dominant,yes,yes,12.701732635498047,12.701732635498047,12.701732635498047,5.82014274597168,5.480295181274414,1, horns,True,EleutherAI/pythia-12b,256,11846072320
"In the city you hear many loud sounds, but the car horns are less annoying because they are quieter.",horns,dominant,no,yes,12.640480995178223,12.640480995178223,12.640480995178223,6.1656174659729,5.730237007141113,1, horns,True,EleutherAI/pythia-12b,256,11846072320
"Shannon offered him candy or a mint, but he picked a mint because his breath was terrible.",mint,dominant,yes,no,11.615857124328613,11.615857124328613,11.615857124328613,6.742474555969238,5.162959575653076,1, mint,True,EleutherAI/pythia-12b,256,11846072320
"Shannon offered him multiple candies, but he picked a mint because his breath was terrible.",mint,dominant,no,no,11.924835205078125,11.924835205078125,11.924835205078125,6.8610992431640625,5.267828941345215,1, mint,True,EleutherAI/pythia-12b,256,11846072320
"Eric gave permission slips to both his teacher and coach, but his strict coach refused to let him miss practice.",coach,dominant,yes,no,10.635454177856445,10.635454177856445,10.635454177856445,10.35411262512207,1.1720080375671387,1, coach,True,EleutherAI/pythia-12b,256,11846072320
"Eric gave permission slips to his school authorities, but his strict coach refused to let him miss practice.",coach,dominant,no,no,10.880773544311523,10.880773544311523,10.880773544311523,10.351242065429688,0.9670641422271729,1, coach,True,EleutherAI/pythia-12b,256,11846072320
"The teens knew how to play rummy or poker, but they decided to play poker because they wanted to win money.",poker,dominant,yes,no,12.134323120117188,12.134323120117188,12.134323120117188,6.781787872314453,2.3135242462158203,1, poker,True,EleutherAI/pythia-12b,256,11846072320
"The teens knew how to play a few card games, but they decided to play poker because they wanted to win money.",poker,dominant,no,no,12.151899337768555,12.151899337768555,12.151899337768555,6.844669342041016,2.2995471954345703,1, poker,True,EleutherAI/pythia-12b,256,11846072320
"Scott was a wrestler and a boxer when he was young, but being a boxer gave him arthritis.",boxer,dominant,yes,no,7.456329345703125,15.508646011352539,7.7543230056762695,8.608146667480469,2.0626025199890137,2, boxer,True,EleutherAI/pythia-12b,256,11846072320
"Scott was a wrestler and a fighter when he was young, but being a boxer gave him arthritis.",boxer,dominant,no,no,7.693328380584717,15.83717393875122,7.91858696937561,8.645673751831055,2.150543212890625,2, boxer,True,EleutherAI/pythia-12b,256,11846072320
"The builder was supposed to put in the new kitchen counter and cabinets, but the selected cabinet style was sold out.",cabinet,dominant,yes,yes,11.921855926513672,11.921855926513672,11.921855926513672,9.791152000427246,4.1695380210876465,1, cabinet,True,EleutherAI/pythia-12b,256,11846072320
"The builder was supposed to put in the new kitchen, but the selected cabinet style was sold out.",cabinet,dominant,no,yes,12.39769458770752,12.39769458770752,12.39769458770752,10.495932579040527,4.001178741455078,1, cabinet,True,EleutherAI/pythia-12b,256,11846072320
"Mark's favorite band was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,yes,no,7.4712910652160645,7.4712910652160645,7.4712910652160645,8.410172462463379,4.015871524810791,1, band,True,EleutherAI/pythia-12b,256,11846072320
"Mark's favorite music group was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,no,no,7.549925804138184,7.549925804138184,7.549925804138184,8.461946487426758,4.023852348327637,1, band,True,EleutherAI/pythia-12b,256,11846072320
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,yes,yes,9.73072624206543,9.73072624206543,9.73072624206543,4.605700492858887,3.8759543895721436,1, notes,True,EleutherAI/pythia-12b,256,11846072320
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,no,yes,9.73072624206543,9.73072624206543,9.73072624206543,4.605700492858887,3.8759543895721436,1, notes,True,EleutherAI/pythia-12b,256,11846072320
"Marge was responsible for finding a graduation speaker, so when the speaker canceled last minute she was fired.",speaker,dominant,yes,no,9.961446762084961,9.961446762084961,9.961446762084961,13.192078590393066,8.339231491088867,1, speaker,True,EleutherAI/pythia-12b,256,11846072320
"Marge was responsible for organizing the graduation ceremony, so when the speaker canceled last minute she was fired.",speaker,dominant,no,no,9.846635818481445,9.846635818481445,9.846635818481445,13.008196830749512,8.280863761901855,1, speaker,True,EleutherAI/pythia-12b,256,11846072320
"For class the kids had to write a poem or a legend, but everyone wrote a legend because it was easier.",legend,dominant,yes,no,10.220483779907227,10.220483779907227,10.220483779907227,6.363361835479736,2.154533863067627,1, legend,True,EleutherAI/pythia-12b,256,11846072320
For class the kids had to write some kind of tall-tale; everyone wrote a legend because it was easier.,legend,dominant,no,no,10.7109375,10.7109375,10.7109375,7.286622047424316,3.3372983932495117,1, legend,True,EleutherAI/pythia-12b,256,11846072320
"At night Sue's mom reads her a story before bed, but last night they didn't read a story since she was in trouble.",story,dominant,yes,no,7.09954833984375,7.09954833984375,7.09954833984375,7.22281551361084,3.9699413776397705,1, story,True,EleutherAI/pythia-12b,256,11846072320
"At night Sue's mom reads her a book before bed, but last night they didn't read a story since she was in trouble.",story,dominant,no,no,7.108572959899902,7.108572959899902,7.108572959899902,7.301243305206299,3.9411091804504395,1, story,True,EleutherAI/pythia-12b,256,11846072320
"The students forgot to water the flowers and plant, so when they returned from break the plant was dead.",plant,dominant,yes,no,8.234834671020508,8.234834671020508,8.234834671020508,4.781699180603027,7.790127754211426,1, plant,True,EleutherAI/pythia-12b,256,11846072320
"The students forgot to take care of the garden, so when they returned from break the plant was dead.",plant,dominant,no,no,8.202262878417969,8.202262878417969,8.202262878417969,4.709984302520752,8.163315773010254,1, plant,True,EleutherAI/pythia-12b,256,11846072320
"The farmer grew potatoes and corn, but he only sold his corn at the local market.",corn,dominant,yes,no,10.301935195922852,10.301935195922852,10.301935195922852,5.008197784423828,1.441333293914795,1, corn,True,EleutherAI/pythia-12b,256,11846072320
"The farmer grew many crops, but he only sold his corn at the local market.",corn,dominant,no,no,10.616997718811035,10.616997718811035,10.616997718811035,5.086172103881836,1.5648516416549683,1, corn,True,EleutherAI/pythia-12b,256,11846072320
Addictions and bad habits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,yes,no,10.877986907958984,10.877986907958984,10.877986907958984,8.501199722290039,3.6151123046875,1, habit,True,EleutherAI/pythia-12b,256,11846072320
Addictions and bad traits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,no,no,10.818126678466797,10.818126678466797,10.818126678466797,8.678035736083984,3.60658597946167,1, habit,True,EleutherAI/pythia-12b,256,11846072320
"The costume looked good with a tiara or crown, but Pam bought a crown because it was really cheap.",crown,dominant,yes,no,11.837882995605469,11.837882995605469,11.837882995605469,7.005498886108398,2.7941713333129883,1, crown,True,EleutherAI/pythia-12b,256,11846072320
"The costume looked good with a tiara, but Pam bought a crown because it was really cheap.",crown,dominant,no,no,11.738727569580078,11.738727569580078,11.738727569580078,6.989214897155762,2.798332691192627,1, crown,True,EleutherAI/pythia-12b,256,11846072320
"The saleswoman recommended that Gabe try a different suit, but he liked the suit he had on too much to listen.",suit,dominant,yes,no,9.580150604248047,9.580150604248047,9.580150604248047,5.2358856201171875,3.3184547424316406,1, suit,True,EleutherAI/pythia-12b,256,11846072320
"The saleswoman recommended that Gabe try something different, but he liked the suit he had on too much to listen.",suit,dominant,no,no,9.664913177490234,9.664913177490234,9.664913177490234,5.550022602081299,3.306506395339966,1, suit,True,EleutherAI/pythia-12b,256,11846072320
"Kristen put her spring coat on, but she changed into her winter coat after she felt how cold it was.",coat,dominant,yes,no,10.745473861694336,10.745473861694336,10.745473861694336,6.396779537200928,4.029796600341797,1, coat,True,EleutherAI/pythia-12b,256,11846072320
