sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"When Joe found the flooded river, he grabbed his boots before walking along the bank to work.",bank,subordinate,no,no,3.8075265884399414,3.8075265884399414,3.8075265884399414,2.9024505615234375,5.756067276000977,1, bank,True,EleutherAI/pythia-12b,2000,11846072320
At the museum the kids saw the machine for sending a wire and each student sent a wire to a friend.,wire,subordinate,yes,no,0.9047877192497253,0.9047877192497253,0.9047877192497253,1.4131678342819214,2.3489389419555664,1, wire,True,EleutherAI/pythia-12b,2000,11846072320
At the museum the kids saw the machine for sending a telegram and each student sent a wire to a friend.,wire,subordinate,no,no,6.761857509613037,6.761857509613037,6.761857509613037,1.6642521619796753,2.174678325653076,1, wire,True,EleutherAI/pythia-12b,2000,11846072320
"The hunting lodge was full of antlers and horns, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,yes,no,1.3831465244293213,1.3831465244293213,1.3831465244293213,5.6743316650390625,2.7373812198638916,1, horn,True,EleutherAI/pythia-12b,2000,11846072320
"The hunting lodge was full of trophies, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,no,no,2.850673198699951,2.850673198699951,2.850673198699951,5.513154029846191,2.7948553562164307,1, horn,True,EleutherAI/pythia-12b,2000,11846072320
"Jamie wanted to go on a tour of the treasury and the mint, but on Mondays the mint was closed to the public.",mint,subordinate,yes,no,6.402678489685059,6.402678489685059,6.402678489685059,1.2895277738571167,5.2580461502075195,1, mint,True,EleutherAI/pythia-12b,2000,11846072320
"Jamie wanted to go on a tour of where money is made, but on Mondays the mint was closed to the public.",mint,subordinate,no,no,12.479552268981934,12.479552268981934,12.479552268981934,2.7886199951171875,5.304401397705078,1, mint,True,EleutherAI/pythia-12b,2000,11846072320
Pam had to decide whether to fly first-class or coach; she decided to fly coach because the ticket was cheaper.,coach,subordinate,yes,no,7.949840545654297,7.949840545654297,7.949840545654297,4.313745975494385,3.0741984844207764,1, coach,True,EleutherAI/pythia-12b,2000,11846072320
Pam had to decide whether or not to fly in first-class; she decided to fly coach because the ticket was cheaper.,coach,subordinate,no,no,12.444684028625488,12.444684028625488,12.444684028625488,5.881867408752441,2.906951427459717,1, coach,True,EleutherAI/pythia-12b,2000,11846072320
"To tend a hot fire, it's best to use a stick or a poker, but when it's really hot a metal poker can burn you.",poker,subordinate,yes,no,8.076762199401855,8.076762199401855,8.076762199401855,2.1363134384155273,5.083687782287598,1, poker,True,EleutherAI/pythia-12b,2000,11846072320
"To tend a hot fire, it's best to use a stick or tool, but when it's really hot a metal poker can burn you.",poker,subordinate,no,no,12.01840877532959,12.01840877532959,12.01840877532959,2.282395362854004,5.159092903137207,1, poker,True,EleutherAI/pythia-12b,2000,11846072320
"Even though the pet store had cute huskies and boxers, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,yes,no,2.874109983444214,7.515564680099487,3.7577823400497437,10.373760223388672,3.4171805381774902,2, boxer,True,EleutherAI/pythia-12b,2000,11846072320
"Even though the pet store had many cute puppies, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,no,no,4.0415143966674805,11.794769763946533,5.897384881973267,10.426011085510254,3.398472547531128,2, boxer,True,EleutherAI/pythia-12b,2000,11846072320
"The president began the meeting with his cabinet and advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,yes,no,4.6151604652404785,4.6151604652404785,4.6151604652404785,2.5715184211730957,2.53684401512146,1, cabinet,True,EleutherAI/pythia-12b,2000,11846072320
"The president began the meeting with all his advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,no,no,5.975834846496582,5.975834846496582,5.975834846496582,2.823930263519287,2.391300678253174,1, cabinet,True,EleutherAI/pythia-12b,2000,11846072320
"Martin saw the perfect engagement ring and wedding band set, but was disappointed when the band was sold out.",band,subordinate,yes,no,2.0545613765716553,2.0545613765716553,2.0545613765716553,2.389275312423706,5.497069358825684,1, band,True,EleutherAI/pythia-12b,2000,11846072320
"Martin saw the perfect engagement ring set, but was disappointed when the band was sold out.",band,subordinate,no,no,5.147891998291016,5.147891998291016,5.147891998291016,2.3787384033203125,6.114518165588379,1, band,True,EleutherAI/pythia-12b,2000,11846072320
"On the flute certain notes are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,yes,yes,1.1166813373565674,1.1166813373565674,1.1166813373565674,3.2627334594726562,0.6401552557945251,1, notes,True,EleutherAI/pythia-12b,2000,11846072320
"On the flute certain sounds are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,no,yes,4.132296562194824,4.132296562194824,4.132296562194824,2.5546793937683105,0.6590045094490051,1, notes,True,EleutherAI/pythia-12b,2000,11846072320
"The sound problem could only be due to either the speaker or the cable, it turned out that the speaker was broken.",speaker,subordinate,yes,no,1.0757426023483276,1.0757426023483276,1.0757426023483276,1.205593466758728,6.983142375946045,1, speaker,True,EleutherAI/pythia-12b,2000,11846072320
"The sound problem could only be due to a few things, it turned out that the speaker was broken.",speaker,subordinate,no,no,4.785295009613037,4.785295009613037,4.785295009613037,1.103159785270691,7.247313976287842,1, speaker,True,EleutherAI/pythia-12b,2000,11846072320
"Erin knew to check the map's legend to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,yes,no,6.317160129547119,6.317160129547119,6.317160129547119,4.0439348220825195,6.025346755981445,1, legend,True,EleutherAI/pythia-12b,2000,11846072320
"Erin knew to check the map to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,no,no,9.191514015197754,9.191514015197754,9.191514015197754,3.9897446632385254,5.912309646606445,1, legend,True,EleutherAI/pythia-12b,2000,11846072320
"Kayla was hoping to get a condo on the fourth story, but the best they had was the third story so she didn't buy it.",story,subordinate,yes,no,1.5984234809875488,1.5984234809875488,1.5984234809875488,5.940359592437744,6.5215582847595215,1, story,True,EleutherAI/pythia-12b,2000,11846072320
"Kayla was hoping to get a condo on the fourth floor, but the best they had was the third story so she didn't buy it.",story,subordinate,no,no,5.641192436218262,5.641192436218262,5.641192436218262,5.852452278137207,6.539700031280518,1, story,True,EleutherAI/pythia-12b,2000,11846072320
"No one wants to live near an electrical station or a plant, so the homes next to the plant were vacant.",plant,subordinate,yes,no,2.4592790603637695,2.4592790603637695,2.4592790603637695,5.36067008972168,6.728918075561523,1, plant,True,EleutherAI/pythia-12b,2000,11846072320
"No one wants to live near manufacturing facilities, so the homes next to the plant were vacant.",plant,subordinate,no,no,4.613675117492676,4.613675117492676,4.613675117492676,4.408561706542969,6.126814842224121,1, plant,True,EleutherAI/pythia-12b,2000,11846072320
"After hiking Mike had some cuts on his feet and a corn on one toe, after the walk home he had a corn on each foot.",corn,subordinate,yes,no,5.614192008972168,5.614192008972168,5.614192008972168,0.8190420866012573,4.826190948486328,1, corn,True,EleutherAI/pythia-12b,2000,11846072320
"After hiking Mike had some cuts on his feet, after the walk home he had a corn on each foot.",corn,subordinate,no,no,9.065436363220215,9.065436363220215,9.065436363220215,4.69727087020874,6.4592366218566895,1, corn,True,EleutherAI/pythia-12b,2000,11846072320
"Paul had only seen nuns in black habits, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,yes,yes,10.300827026367188,10.300827026367188,10.300827026367188,2.760861873626709,1.9581756591796875,1, habits,True,EleutherAI/pythia-12b,2000,11846072320
"Paul had only seen nuns in black clothes, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,no,yes,14.090642929077148,14.090642929077148,14.090642929077148,2.522469997406006,2.0248472690582275,1, habits,True,EleutherAI/pythia-12b,2000,11846072320
"The dentist suggested a root canal and crown, but Todd could only get a crown because he didn't have much money.",crown,subordinate,yes,no,5.407276153564453,5.407276153564453,5.407276153564453,5.550539970397949,1.9734424352645874,1, crown,True,EleutherAI/pythia-12b,2000,11846072320
"The dentist suggested a few different treatments, but Todd could only get a crown because he didn't have much money.",crown,subordinate,no,no,10.778656005859375,10.778656005859375,10.778656005859375,5.627723217010498,1.5758333206176758,1, crown,True,EleutherAI/pythia-12b,2000,11846072320
"His lawyer assured him that he could beat the first law suit, but the second law suit would be a challenge.",suit,subordinate,yes,no,0.25864577293395996,0.25864577293395996,0.25864577293395996,2.4076156616210938,1.5490750074386597,1, suit,True,EleutherAI/pythia-12b,2000,11846072320
"His lawyer assured him that he could beat the first case, but the second law suit would be a challenge.",suit,subordinate,no,no,5.290947914123535,5.290947914123535,5.290947914123535,3.0183229446411133,1.7492799758911133,1, suit,True,EleutherAI/pythia-12b,2000,11846072320
"The walls looked ok after the first coat finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,yes,no,0.013353555463254452,0.013353555463254452,0.013353555463254452,2.9290969371795654,9.292430877685547,1, coat,True,EleutherAI/pythia-12b,2000,11846072320
"The walls looked ok after the paint finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,no,no,3.364149332046509,3.364149332046509,3.364149332046509,2.7460427284240723,8.912891387939453,1, coat,True,EleutherAI/pythia-12b,2000,11846072320
"Evan went to the movie premier in hopes of meeting his two favorite stars, but one of the stars didn't show up.",stars,subordinate,yes,yes,1.4937174320220947,1.4937174320220947,1.4937174320220947,4.591325759887695,0.5464137196540833,1, stars,True,EleutherAI/pythia-12b,2000,11846072320
"Evan went to the movie premier in hopes of meeting his two favorite actors, but one of the stars didn't show up.",stars,subordinate,no,yes,3.7254204750061035,3.7254204750061035,3.7254204750061035,4.761021137237549,0.45952919125556946,1, stars,True,EleutherAI/pythia-12b,2000,11846072320
"As best man, Kurt's jobs were to hold the rings and give a toast, which was fine except the toast made him nervous.",toast,subordinate,yes,no,5.66796875,5.66796875,5.66796875,5.12277889251709,3.9978270530700684,1, toast,True,EleutherAI/pythia-12b,2000,11846072320
"As best man, Kurt's jobs were to say a few words at the reception, which was fine except the toast made him nervous.",toast,subordinate,no,no,9.680315017700195,9.680315017700195,9.680315017700195,5.25031042098999,3.85687255859375,1, toast,True,EleutherAI/pythia-12b,2000,11846072320
In early spring Lara plants tulip bulbs and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,yes,yes,3.726949691772461,3.726949691772461,3.726949691772461,6.265537261962891,0.10863467305898666,1, bulbs,True,EleutherAI/pythia-12b,2000,11846072320
In early spring Lara plants tulips and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,no,yes,6.333283424377441,6.333283424377441,6.333283424377441,5.709320068359375,0.10187351703643799,1, bulbs,True,EleutherAI/pythia-12b,2000,11846072320
"When the shepherd lost his supplies and staff, he had to use a stick as his staff that day on the trail.",staff,subordinate,yes,no,3.8627731800079346,3.8627731800079346,3.8627731800079346,7.4843573570251465,3.983628511428833,1, staff,True,EleutherAI/pythia-12b,2000,11846072320
"When the shepherd lost his supplies, he had to use a stick as his staff that day on the trail.",staff,subordinate,no,no,5.603239059448242,5.603239059448242,5.603239059448242,8.274956703186035,3.5167222023010254,1, staff,True,EleutherAI/pythia-12b,2000,11846072320
"Although the election for department chair was usually very close, this year the chair was elected unanimously.",chair,subordinate,yes,no,5.7780914306640625,5.7780914306640625,5.7780914306640625,0.7420405745506287,3.4150290489196777,1, chair,True,EleutherAI/pythia-12b,2000,11846072320
"Although the election for department head was usually very close, this year the chair was elected unanimously",chair,subordinate,no,no,7.922553062438965,7.922553062438965,7.922553062438965,1.874923825263977,3.275939702987671,1, chair,True,EleutherAI/pythia-12b,2000,11846072320
"Emily hated eating food with seeds or a pit, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,yes,no,6.434038162231445,6.434038162231445,6.434038162231445,2.099274158477783,0.5540015697479248,1, pit,True,EleutherAI/pythia-12b,2000,11846072320
"Emily hated eating food with inedible parts inside, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,no,no,8.979339599609375,8.979339599609375,8.979339599609375,2.769336223602295,0.5877907872200012,1, pit,True,EleutherAI/pythia-12b,2000,11846072320
"The ship docked at the port, but the sailors didn't want to stay in the port that evening.",port,dominant,yes,no,1.9342384338378906,1.9342384338378906,1.9342384338378906,6.981853485107422,3.5339155197143555,1, port,True,EleutherAI/pythia-12b,2000,11846072320
"The ship docked at the harbor, but the sailors didn't want to stay in the port that evening.",port,dominant,no,no,5.300914764404297,5.300914764404297,5.300914764404297,6.922658920288086,3.8400187492370605,1, port,True,EleutherAI/pythia-12b,2000,11846072320
"The food could be weighed with a balance or scale, but Marcy chose a scale because it was more precise",scale,dominant,yes,no,2.756315231323242,2.756315231323242,2.756315231323242,5.4383158683776855,1.8958721160888672,1, scale,True,EleutherAI/pythia-12b,2000,11846072320
"The food could be weighed a few different ways, but Marcy chose a scale because it was more precise.",scale,dominant,no,no,5.524310111999512,5.524310111999512,5.524310111999512,6.439822196960449,1.9839116334915161,1, scale,True,EleutherAI/pythia-12b,2000,11846072320
"The waitress offered them seats at the bar or a table, but the couple chose a table because it was private",table,dominant,yes,no,1.9355884790420532,1.9355884790420532,1.9355884790420532,4.913461685180664,2.1258044242858887,1, table,True,EleutherAI/pythia-12b,2000,11846072320
"The waitress offered them seats at the bar, but the couple chose a table because it was private.",table,dominant,no,no,3.4300484657287598,3.4300484657287598,3.4300484657287598,6.113677024841309,2.2991104125976562,1, table,True,EleutherAI/pythia-12b,2000,11846072320
"Paul had to decide between an emerald or diamond ring, he picked the diamond because his wife liked them best.",diamond,dominant,yes,no,3.041518449783325,3.041518449783325,3.041518449783325,7.6823625564575195,3.77699613571167,1, diamond,True,EleutherAI/pythia-12b,2000,11846072320
"Paul had to decide between many different rings, he picked the diamond because his wife liked them best.",diamond,dominant,no,no,7.601183891296387,7.601183891296387,7.601183891296387,7.946010589599609,3.664088487625122,1, diamond,True,EleutherAI/pythia-12b,2000,11846072320
"Mark was shocked to discover that although he paid his bills on time, this month his water bill contained a late fee",bill,dominant,yes,no,1.2297602891921997,1.2297602891921997,1.2297602891921997,6.170018196105957,1.9234201908111572,1, bill,True,EleutherAI/pythia-12b,2000,11846072320
"Mark was shocked to discover that although he paid on time, this month his water bill contained a late fee.",bill,dominant,no,no,1.7598371505737305,1.7598371505737305,1.7598371505737305,6.584905624389648,1.955604076385498,1, bill,True,EleutherAI/pythia-12b,2000,11846072320
"Anne was excited because she got a new tennis net and racket for Christmas, but the racket was the wrong size.",racket,dominant,yes,no,8.245183944702148,8.245183944702148,8.245183944702148,0.8865015506744385,4.256094455718994,1, racket,True,EleutherAI/pythia-12b,2000,11846072320
"Anne was excited because she got new tennis equipment for Christmas, but the racket was the wrong size.",racket,dominant,no,no,10.468503952026367,10.468503952026367,10.468503952026367,1.236865520477295,4.693860054016113,1, racket,True,EleutherAI/pythia-12b,2000,11846072320
"The form could be filled out in pencil or pen, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,yes,no,5.501182556152344,5.501182556152344,5.501182556152344,5.166654109954834,4.741708755493164,1, pen,True,EleutherAI/pythia-12b,2000,11846072320
"The form could be filled out with any utensil, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,no,no,9.7988862991333,9.7988862991333,9.7988862991333,5.482661724090576,5.0885467529296875,1, pen,True,EleutherAI/pythia-12b,2000,11846072320
"Carl brought a frisbee and a ball to the park, but his dog only wanted to play with the ball that day",ball,dominant,yes,no,2.443803548812866,2.443803548812866,2.443803548812866,6.007734775543213,4.234919548034668,1, ball,True,EleutherAI/pythia-12b,2000,11846072320
"Carl brought many toys to play fetch in the park, but his dog only wanted to play with the ball that day.",ball,dominant,no,no,5.654180526733398,5.654180526733398,5.654180526733398,5.445395469665527,4.686021327972412,1, ball,True,EleutherAI/pythia-12b,2000,11846072320
"When he saw that the bank was closed, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,yes,no,0.5795318484306335,0.5795318484306335,0.5795318484306335,2.361867904663086,7.296217918395996,1, bank,True,EleutherAI/pythia-12b,2000,11846072320
"When he saw that the teller line was long, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,no,no,4.701574802398682,4.701574802398682,4.701574802398682,2.291283369064331,7.111287593841553,1, bank,True,EleutherAI/pythia-12b,2000,11846072320
"Carly was trying to connect the battery to the proper wire, but she grabbed the wrong wire and got shocked.",wire,dominant,yes,no,0.20782195031642914,0.20782195031642914,0.20782195031642914,1.29158353805542,4.656431198120117,1, wire,True,EleutherAI/pythia-12b,2000,11846072320
"Carly was trying to connect the battery properly, but she grabbed the wrong wire and got shocked.",wire,dominant,no,no,5.061646938323975,5.061646938323975,5.061646938323975,1.3747148513793945,4.606635570526123,1, wire,True,EleutherAI/pythia-12b,2000,11846072320
"In the city you hear many car alarms and horns, but the car horns are less annoying because they are quieter.",horns,dominant,yes,yes,5.9684739112854,5.9684739112854,5.9684739112854,1.1972981691360474,6.504611015319824,1, horns,True,EleutherAI/pythia-12b,2000,11846072320
"In the city you hear many loud sounds, but the car horns are less annoying because they are quieter.",horns,dominant,no,yes,5.938242435455322,5.938242435455322,5.938242435455322,1.4710367918014526,7.062966346740723,1, horns,True,EleutherAI/pythia-12b,2000,11846072320
"Shannon offered him candy or a mint, but he picked a mint because his breath was terrible.",mint,dominant,yes,no,4.573705673217773,4.573705673217773,4.573705673217773,6.32987642288208,3.5853631496429443,1, mint,True,EleutherAI/pythia-12b,2000,11846072320
"Shannon offered him multiple candies, but he picked a mint because his breath was terrible.",mint,dominant,no,no,8.727909088134766,8.727909088134766,8.727909088134766,7.0952043533325195,3.533374786376953,1, mint,True,EleutherAI/pythia-12b,2000,11846072320
"Eric gave permission slips to both his teacher and coach, but his strict coach refused to let him miss practice.",coach,dominant,yes,no,8.454813957214355,8.454813957214355,8.454813957214355,3.0505547523498535,0.6950825452804565,1, coach,True,EleutherAI/pythia-12b,2000,11846072320
"Eric gave permission slips to his school authorities, but his strict coach refused to let him miss practice.",coach,dominant,no,no,11.062166213989258,11.062166213989258,11.062166213989258,3.559556007385254,0.6792301535606384,1, coach,True,EleutherAI/pythia-12b,2000,11846072320
"The teens knew how to play rummy or poker, but they decided to play poker because they wanted to win money.",poker,dominant,yes,no,4.289668083190918,4.289668083190918,4.289668083190918,4.310181140899658,0.6808518767356873,1, poker,True,EleutherAI/pythia-12b,2000,11846072320
"The teens knew how to play a few card games, but they decided to play poker because they wanted to win money.",poker,dominant,no,no,6.977395534515381,6.977395534515381,6.977395534515381,5.1086602210998535,0.7871822118759155,1, poker,True,EleutherAI/pythia-12b,2000,11846072320
"Scott was a wrestler and a boxer when he was young, but being a boxer gave him arthritis.",boxer,dominant,yes,no,0.0027541108429431915,2.1587706990540028,1.0793853495270014,5.6780829429626465,0.3772519826889038,2, boxer,True,EleutherAI/pythia-12b,2000,11846072320
"Scott was a wrestler and a fighter when he was young, but being a boxer gave him arthritis.",boxer,dominant,no,no,0.06351019442081451,5.852031961083412,2.926015980541706,6.4571990966796875,0.5474535226821899,2, boxer,True,EleutherAI/pythia-12b,2000,11846072320
"The builder was supposed to put in the new kitchen counter and cabinets, but the selected cabinet style was sold out.",cabinet,dominant,yes,yes,4.6469621658325195,4.6469621658325195,4.6469621658325195,9.509324073791504,0.8246128559112549,1, cabinet,True,EleutherAI/pythia-12b,2000,11846072320
"The builder was supposed to put in the new kitchen, but the selected cabinet style was sold out.",cabinet,dominant,no,yes,7.093148231506348,7.093148231506348,7.093148231506348,9.89523696899414,0.8318387269973755,1, cabinet,True,EleutherAI/pythia-12b,2000,11846072320
"Mark's favorite band was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,yes,no,3.915820837020874,3.915820837020874,3.915820837020874,3.846299648284912,3.5617825984954834,1, band,True,EleutherAI/pythia-12b,2000,11846072320
"Mark's favorite music group was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,no,no,5.303145408630371,5.303145408630371,5.303145408630371,3.2276389598846436,3.9904820919036865,1, band,True,EleutherAI/pythia-12b,2000,11846072320
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,yes,yes,5.083428382873535,5.083428382873535,5.083428382873535,2.538273572921753,2.011157274246216,1, notes,True,EleutherAI/pythia-12b,2000,11846072320
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,no,yes,5.083428382873535,5.083428382873535,5.083428382873535,2.538273572921753,2.011157274246216,1, notes,True,EleutherAI/pythia-12b,2000,11846072320
"Marge was responsible for finding a graduation speaker, so when the speaker canceled last minute she was fired.",speaker,dominant,yes,no,3.460753917694092,3.460753917694092,3.460753917694092,9.258517265319824,7.042821884155273,1, speaker,True,EleutherAI/pythia-12b,2000,11846072320
"Marge was responsible for organizing the graduation ceremony, so when the speaker canceled last minute she was fired.",speaker,dominant,no,no,6.864017963409424,6.864017963409424,6.864017963409424,8.744743347167969,6.78532600402832,1, speaker,True,EleutherAI/pythia-12b,2000,11846072320
"For class the kids had to write a poem or a legend, but everyone wrote a legend because it was easier.",legend,dominant,yes,no,7.262979984283447,7.262979984283447,7.262979984283447,5.337059020996094,1.8168271780014038,1, legend,True,EleutherAI/pythia-12b,2000,11846072320
For class the kids had to write some kind of tall-tale; everyone wrote a legend because it was easier.,legend,dominant,no,no,9.685722351074219,9.685722351074219,9.685722351074219,6.6637864112854,1.902673602104187,1, legend,True,EleutherAI/pythia-12b,2000,11846072320
"At night Sue's mom reads her a story before bed, but last night they didn't read a story since she was in trouble.",story,dominant,yes,no,1.4195752143859863,1.4195752143859863,1.4195752143859863,5.641559600830078,2.3337175846099854,1, story,True,EleutherAI/pythia-12b,2000,11846072320
"At night Sue's mom reads her a book before bed, but last night they didn't read a story since she was in trouble.",story,dominant,no,no,4.974504470825195,4.974504470825195,4.974504470825195,5.726552963256836,2.199990749359131,1, story,True,EleutherAI/pythia-12b,2000,11846072320
"The students forgot to water the flowers and plant, so when they returned from break the plant was dead.",plant,dominant,yes,no,3.5707128047943115,3.5707128047943115,3.5707128047943115,2.2976949214935303,5.876754283905029,1, plant,True,EleutherAI/pythia-12b,2000,11846072320
"The students forgot to take care of the garden, so when they returned from break the plant was dead.",plant,dominant,no,no,5.956393241882324,5.956393241882324,5.956393241882324,3.1640543937683105,6.289660930633545,1, plant,True,EleutherAI/pythia-12b,2000,11846072320
"The farmer grew potatoes and corn, but he only sold his corn at the local market.",corn,dominant,yes,no,3.123281478881836,3.123281478881836,3.123281478881836,3.804872512817383,1.359132170677185,1, corn,True,EleutherAI/pythia-12b,2000,11846072320
"The farmer grew many crops, but he only sold his corn at the local market.",corn,dominant,no,no,5.511562824249268,5.511562824249268,5.511562824249268,3.822174072265625,1.4984558820724487,1, corn,True,EleutherAI/pythia-12b,2000,11846072320
Addictions and bad habits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,yes,no,4.530125617980957,4.530125617980957,4.530125617980957,1.283468246459961,2.192478656768799,1, habit,True,EleutherAI/pythia-12b,2000,11846072320
Addictions and bad traits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,no,no,6.301869869232178,6.301869869232178,6.301869869232178,1.219717264175415,1.9039474725723267,1, habit,True,EleutherAI/pythia-12b,2000,11846072320
"The costume looked good with a tiara or crown, but Pam bought a crown because it was really cheap.",crown,dominant,yes,no,6.394032955169678,6.394032955169678,6.394032955169678,6.012516975402832,1.90872061252594,1, crown,True,EleutherAI/pythia-12b,2000,11846072320
"The costume looked good with a tiara, but Pam bought a crown because it was really cheap.",crown,dominant,no,no,7.688940525054932,7.688940525054932,7.688940525054932,6.736171722412109,1.8883663415908813,1, crown,True,EleutherAI/pythia-12b,2000,11846072320
"The saleswoman recommended that Gabe try a different suit, but he liked the suit he had on too much to listen.",suit,dominant,yes,no,3.944931983947754,3.944931983947754,3.944931983947754,3.1600115299224854,1.982613205909729,1, suit,True,EleutherAI/pythia-12b,2000,11846072320
