sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"The store sold many drinks including port, but Amy decided to only buy port because it was her favorite.",port,subordinate,yes,no,6.861020088195801,6.861020088195801,6.861020088195801,3.1324398517608643,1.4410560131072998,1, port,True,EleutherAI/pythia-12b,16000,11846072320
"The store sold many drinks, but Amy decided to only buy port because it was her favorite.",port,subordinate,no,no,11.987985610961914,11.987985610961914,11.987985610961914,4.65205192565918,1.3903902769088745,1, port,True,EleutherAI/pythia-12b,16000,11846072320
"The last fish Marissa caught had brown scales, but the other fish had scales in every color of the rainbow.",scales,subordinate,yes,yes,5.902256965637207,5.902256965637207,5.902256965637207,3.6796133518218994,4.421547889709473,1, scales,True,EleutherAI/pythia-12b,16000,11846072320
"The last fish Marissa caught was brown, but the other fish had scales in every color of the rainbow.",scales,subordinate,no,yes,7.480583190917969,7.480583190917969,7.480583190917969,3.814138174057007,4.745302677154541,1, scales,True,EleutherAI/pythia-12b,16000,11846072320
"Data can be displayed in a graph or table, but often a table makes results easier to understand.",table,subordinate,yes,no,3.335909366607666,3.335909366607666,3.335909366607666,5.484378337860107,9.34132194519043,1, table,True,EleutherAI/pythia-12b,16000,11846072320
"Data can be displayed in different forms, but often a table makes results easier to understand.",table,subordinate,no,no,4.203893661499023,4.203893661499023,4.203893661499023,6.442541599273682,10.612568855285645,1, table,True,EleutherAI/pythia-12b,16000,11846072320
"From the stands, the new baseball diamond looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,yes,no,4.212656021118164,4.212656021118164,4.212656021118164,4.0840654373168945,1.1672524213790894,1, diamond,True,EleutherAI/pythia-12b,16000,11846072320
"From the stands, the new baseball field looked a lot larger than the old diamond that had been torn down.",diamond,subordinate,no,no,6.202559471130371,6.202559471130371,6.202559471130371,3.586392879486084,1.1776725053787231,1, diamond,True,EleutherAI/pythia-12b,16000,11846072320
Mark was told to check the duck's feet and bill for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,yes,no,3.530531883239746,3.530531883239746,3.530531883239746,3.4932198524475098,0.7937725782394409,1, bill,True,EleutherAI/pythia-12b,16000,11846072320
Mark was told to check the duck's body for injuries and to put a tag on its bill if it appeared fine.,bill,subordinate,no,no,5.272497653961182,5.272497653961182,5.272497653961182,3.7357287406921387,0.8392853140830994,1, bill,True,EleutherAI/pythia-12b,16000,11846072320
Kara's loud neighbors made so much racket that it made the racket her kids were making seem like nothing.,racket,subordinate,yes,no,7.939469814300537,7.939469814300537,7.939469814300537,6.960613250732422,7.029252052307129,1, racket,True,EleutherAI/pythia-12b,16000,11846072320
Kara's loud neighbors made so much noise that it made the racket her kids were making seem like nothing.,racket,subordinate,no,no,8.451314926147461,8.451314926147461,8.451314926147461,6.195993423461914,5.969480991363525,1, racket,True,EleutherAI/pythia-12b,16000,11846072320
"Susan's job was to clean the stall and pen every day, which was easy except that the pen was a mess.",pen,subordinate,yes,no,2.8539366722106934,2.8539366722106934,2.8539366722106934,0.9051380157470703,3.300272226333618,1, pen,True,EleutherAI/pythia-12b,16000,11846072320
"Susan's job was to clean the barn each day, which was easy except that the pen was a mess.",pen,subordinate,no,no,8.374316215515137,8.374316215515137,8.374316215515137,1.210115671157837,3.415849208831787,1, pen,True,EleutherAI/pythia-12b,16000,11846072320
"The votes between disco and ball for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,yes,no,1.8485565185546875,1.8485565185546875,1.8485565185546875,1.7604868412017822,2.4087047576904297,1, ball,True,EleutherAI/pythia-12b,16000,11846072320
"The votes for the dance theme were close, but in the end the ball won the vote.",ball,subordinate,no,no,5.906207084655762,5.906207084655762,5.906207084655762,7.839884281158447,2.3605270385742188,1, ball,True,EleutherAI/pythia-12b,16000,11846072320
"When Joe found the flooded bank, he grabbed his boots before walking along the bank to work.",bank,subordinate,yes,no,2.117691993713379,2.117691993713379,2.117691993713379,1.210471749305725,6.420013904571533,1, bank,True,EleutherAI/pythia-12b,16000,11846072320
"When Joe found the flooded river, he grabbed his boots before walking along the bank to work.",bank,subordinate,no,no,2.156752347946167,2.156752347946167,2.156752347946167,1.4943187236785889,6.302947044372559,1, bank,True,EleutherAI/pythia-12b,16000,11846072320
At the museum the kids saw the machine for sending a wire and each student sent a wire to a friend.,wire,subordinate,yes,no,2.552837371826172,2.552837371826172,2.552837371826172,0.8431254029273987,1.963107943534851,1, wire,True,EleutherAI/pythia-12b,16000,11846072320
At the museum the kids saw the machine for sending a telegram and each student sent a wire to a friend.,wire,subordinate,no,no,6.719199180603027,6.719199180603027,6.719199180603027,0.6435924172401428,2.4499964714050293,1, wire,True,EleutherAI/pythia-12b,16000,11846072320
"The hunting lodge was full of antlers and horns, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,yes,no,1.2031471729278564,1.2031471729278564,1.2031471729278564,2.6535348892211914,1.7046592235565186,1, horn,True,EleutherAI/pythia-12b,16000,11846072320
"The hunting lodge was full of trophies, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,no,no,0.45674052834510803,0.45674052834510803,0.45674052834510803,3.8273091316223145,1.5176451206207275,1, horn,True,EleutherAI/pythia-12b,16000,11846072320
"Jamie wanted to go on a tour of the treasury and the mint, but on Mondays the mint was closed to the public.",mint,subordinate,yes,no,5.16645622253418,5.16645622253418,5.16645622253418,1.183821439743042,0.1878945678472519,1, mint,True,EleutherAI/pythia-12b,16000,11846072320
"Jamie wanted to go on a tour of where money is made, but on Mondays the mint was closed to the public.",mint,subordinate,no,no,11.496521949768066,11.496521949768066,11.496521949768066,1.8930479288101196,0.6045471429824829,1, mint,True,EleutherAI/pythia-12b,16000,11846072320
Pam had to decide whether to fly first-class or coach; she decided to fly coach because the ticket was cheaper.,coach,subordinate,yes,no,0.6354617476463318,0.6354617476463318,0.6354617476463318,2.983452558517456,2.69913387298584,1, coach,True,EleutherAI/pythia-12b,16000,11846072320
Pam had to decide whether or not to fly in first-class; she decided to fly coach because the ticket was cheaper.,coach,subordinate,no,no,2.709432363510132,2.709432363510132,2.709432363510132,3.6932244300842285,2.841573715209961,1, coach,True,EleutherAI/pythia-12b,16000,11846072320
"To tend a hot fire, it's best to use a stick or a poker, but when it's really hot a metal poker can burn you.",poker,subordinate,yes,no,0.6871240139007568,0.6871240139007568,0.6871240139007568,2.2170209884643555,5.732717514038086,1, poker,True,EleutherAI/pythia-12b,16000,11846072320
"To tend a hot fire, it's best to use a stick or tool, but when it's really hot a metal poker can burn you.",poker,subordinate,no,no,2.4768118858337402,2.4768118858337402,2.4768118858337402,1.7769622802734375,6.375041484832764,1, poker,True,EleutherAI/pythia-12b,16000,11846072320
"Even though the pet store had cute huskies and boxers, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,yes,no,0.645159900188446,5.698160350322723,2.8490801751613617,4.22723913192749,3.8798186779022217,2, boxer,True,EleutherAI/pythia-12b,16000,11846072320
"Even though the pet store had many cute puppies, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,no,no,1.6390883922576904,9.574301958084106,4.787150979042053,2.712052822113037,3.289353370666504,2, boxer,True,EleutherAI/pythia-12b,16000,11846072320
"The president began the meeting with his cabinet and advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,yes,no,4.636118412017822,4.636118412017822,4.636118412017822,2.6060702800750732,2.827404022216797,1, cabinet,True,EleutherAI/pythia-12b,16000,11846072320
"The president began the meeting with all his advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,no,no,5.887096405029297,5.887096405029297,5.887096405029297,3.945744752883911,2.952411651611328,1, cabinet,True,EleutherAI/pythia-12b,16000,11846072320
"Martin saw the perfect engagement ring and wedding band set, but was disappointed when the band was sold out.",band,subordinate,yes,no,3.9499311447143555,3.9499311447143555,3.9499311447143555,1.0939226150512695,4.101561546325684,1, band,True,EleutherAI/pythia-12b,16000,11846072320
"Martin saw the perfect engagement ring set, but was disappointed when the band was sold out.",band,subordinate,no,no,4.831435203552246,4.831435203552246,4.831435203552246,2.733968734741211,4.176884651184082,1, band,True,EleutherAI/pythia-12b,16000,11846072320
"On the flute certain notes are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,yes,yes,0.48263296484947205,0.48263296484947205,0.48263296484947205,1.4404184818267822,0.37521669268608093,1, notes,True,EleutherAI/pythia-12b,16000,11846072320
"On the flute certain sounds are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,no,yes,3.1804232597351074,3.1804232597351074,3.1804232597351074,1.7786287069320679,0.5649774074554443,1, notes,True,EleutherAI/pythia-12b,16000,11846072320
"The sound problem could only be due to either the speaker or the cable, it turned out that the speaker was broken.",speaker,subordinate,yes,no,1.6399638652801514,1.6399638652801514,1.6399638652801514,0.5881143808364868,5.049078464508057,1, speaker,True,EleutherAI/pythia-12b,16000,11846072320
"The sound problem could only be due to a few things, it turned out that the speaker was broken.",speaker,subordinate,no,no,3.80812668800354,3.80812668800354,3.80812668800354,1.1199980974197388,4.5873188972473145,1, speaker,True,EleutherAI/pythia-12b,16000,11846072320
"Erin knew to check the map's legend to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,yes,no,5.631711006164551,5.631711006164551,5.631711006164551,2.4267313480377197,3.7823433876037598,1, legend,True,EleutherAI/pythia-12b,16000,11846072320
"Erin knew to check the map to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,no,no,9.96813678741455,9.96813678741455,9.96813678741455,2.786694049835205,4.743489742279053,1, legend,True,EleutherAI/pythia-12b,16000,11846072320
