sentence,homophone,condition,repeated,plural,target_token_surprisal,target_span_surprisal_sum,target_span_surprisal_mean,spillover_1_surprisal,spillover_2_surprisal,n_target_tokens,target_token_str,match_found,model,checkpoint,n_params
"The hunting lodge was full of trophies, but most impressive was the rhino horn hanging on the wall.",horn,subordinate,no,no,11.021505355834961,11.021505355834961,11.021505355834961,11.314701080322266,9.647164344787598,1, horn,True,EleutherAI/pythia-160m,32,162322944
"Jamie wanted to go on a tour of the treasury and the mint, but on Mondays the mint was closed to the public.",mint,subordinate,yes,no,11.119546890258789,11.119546890258789,11.119546890258789,10.216176986694336,11.447107315063477,1, mint,True,EleutherAI/pythia-160m,32,162322944
"Jamie wanted to go on a tour of where money is made, but on Mondays the mint was closed to the public.",mint,subordinate,no,no,11.108566284179688,11.108566284179688,11.108566284179688,10.196037292480469,11.381162643432617,1, mint,True,EleutherAI/pythia-160m,32,162322944
Pam had to decide whether to fly first-class or coach; she decided to fly coach because the ticket was cheaper.,coach,subordinate,yes,no,11.0740966796875,11.0740966796875,11.0740966796875,10.180889129638672,6.170980930328369,1, coach,True,EleutherAI/pythia-160m,32,162322944
Pam had to decide whether or not to fly in first-class; she decided to fly coach because the ticket was cheaper.,coach,subordinate,no,no,11.060665130615234,11.060665130615234,11.060665130615234,10.162737846374512,6.115273952484131,1, coach,True,EleutherAI/pythia-160m,32,162322944
"To tend a hot fire, it's best to use a stick or a poker, but when it's really hot a metal poker can burn you.",poker,subordinate,yes,no,11.124512672424316,11.124512672424316,11.124512672424316,10.3400297164917,11.586843490600586,1, poker,True,EleutherAI/pythia-160m,32,162322944
"To tend a hot fire, it's best to use a stick or tool, but when it's really hot a metal poker can burn you.",poker,subordinate,no,no,11.151376724243164,11.151376724243164,11.151376724243164,10.351537704467773,11.578784942626953,1, poker,True,EleutherAI/pythia-160m,32,162322944
"Even though the pet store had cute huskies and boxers, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,yes,no,9.63027572631836,19.7653865814209,9.88269329071045,10.402475357055664,9.752899169921875,2, boxer,True,EleutherAI/pythia-160m,32,162322944
"Even though the pet store had many cute puppies, John had no difficulty picking the boxer puppy for his son.",boxer,subordinate,no,no,9.66670036315918,19.797423362731934,9.898711681365967,10.414169311523438,9.794748306274414,2, boxer,True,EleutherAI/pythia-160m,32,162322944
"The president began the meeting with his cabinet and advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,yes,no,10.81524658203125,10.81524658203125,10.81524658203125,10.165603637695312,10.160615921020508,1, cabinet,True,EleutherAI/pythia-160m,32,162322944
"The president began the meeting with all his advisors, but only the cabinet was allowed to stay for the end.",cabinet,subordinate,no,no,10.825048446655273,10.825048446655273,10.825048446655273,10.140632629394531,10.208478927612305,1, cabinet,True,EleutherAI/pythia-160m,32,162322944
"Martin saw the perfect engagement ring and wedding band set, but was disappointed when the band was sold out.",band,subordinate,yes,no,10.946001052856445,10.946001052856445,10.946001052856445,10.128633499145508,11.656105041503906,1, band,True,EleutherAI/pythia-160m,32,162322944
"Martin saw the perfect engagement ring set, but was disappointed when the band was sold out.",band,subordinate,no,no,10.953113555908203,10.953113555908203,10.953113555908203,10.163965225219727,11.629993438720703,1, band,True,EleutherAI/pythia-160m,32,162322944
"On the flute certain notes are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,yes,yes,12.225839614868164,12.225839614868164,12.225839614868164,9.621452331542969,3.398073196411133,1, notes,True,EleutherAI/pythia-160m,32,162322944
"On the flute certain sounds are hard to play, but they are not as bad as the same notes on the oboe.",notes,subordinate,no,yes,12.21493148803711,12.21493148803711,12.21493148803711,9.63548469543457,3.3718411922454834,1, notes,True,EleutherAI/pythia-160m,32,162322944
"The sound problem could only be due to either the speaker or the cable, it turned out that the speaker was broken.",speaker,subordinate,yes,no,10.856908798217773,10.856908798217773,10.856908798217773,10.180477142333984,8.767439842224121,1, speaker,True,EleutherAI/pythia-160m,32,162322944
"The sound problem could only be due to a few things, it turned out that the speaker was broken.",speaker,subordinate,no,no,10.836048126220703,10.836048126220703,10.836048126220703,10.18779182434082,8.740686416625977,1, speaker,True,EleutherAI/pythia-160m,32,162322944
"Erin knew to check the map's legend to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,yes,no,10.140886306762695,10.140886306762695,10.140886306762695,9.580034255981445,10.382143020629883,1, legend,True,EleutherAI/pythia-160m,32,162322944
"Erin knew to check the map to figure out what the symbols meant, but there was no legend on her map.",legend,subordinate,no,no,10.144546508789062,10.144546508789062,10.144546508789062,9.599421501159668,10.36752986907959,1, legend,True,EleutherAI/pythia-160m,32,162322944
"Kayla was hoping to get a condo on the fourth story, but the best they had was the third story so she didn't buy it.",story,subordinate,yes,no,11.335529327392578,11.335529327392578,11.335529327392578,9.887568473815918,11.151835441589355,1, story,True,EleutherAI/pythia-160m,32,162322944
"Kayla was hoping to get a condo on the fourth floor, but the best they had was the third story so she didn't buy it.",story,subordinate,no,no,11.333050727844238,11.333050727844238,11.333050727844238,9.862531661987305,11.134965896606445,1, story,True,EleutherAI/pythia-160m,32,162322944
"No one wants to live near an electrical station or a plant, so the homes next to the plant were vacant.",plant,subordinate,yes,no,12.113471984863281,12.113471984863281,12.113471984863281,9.463584899902344,11.086441993713379,1, plant,True,EleutherAI/pythia-160m,32,162322944
"No one wants to live near manufacturing facilities, so the homes next to the plant were vacant.",plant,subordinate,no,no,12.148521423339844,12.148521423339844,12.148521423339844,9.511848449707031,11.074529647827148,1, plant,True,EleutherAI/pythia-160m,32,162322944
"After hiking Mike had some cuts on his feet and a corn on one toe, after the walk home he had a corn on each foot.",corn,subordinate,yes,no,11.321575164794922,11.321575164794922,11.321575164794922,9.821338653564453,10.444390296936035,1, corn,True,EleutherAI/pythia-160m,32,162322944
"After hiking Mike had some cuts on his feet, after the walk home he had a corn on each foot.",corn,subordinate,no,no,11.304882049560547,11.304882049560547,11.304882049560547,9.85702133178711,10.414813995361328,1, corn,True,EleutherAI/pythia-160m,32,162322944
"Paul had only seen nuns in black habits, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,yes,yes,11.213325500488281,11.213325500488281,11.213325500488281,9.595022201538086,9.690425872802734,1, habits,True,EleutherAI/pythia-160m,32,162322944
"Paul had only seen nuns in black clothes, so when he saw a group of nuns in dark blue habits he was very surprised.",habits,subordinate,no,yes,11.205427169799805,11.205427169799805,11.205427169799805,9.627960205078125,9.678519248962402,1, habits,True,EleutherAI/pythia-160m,32,162322944
"The dentist suggested a root canal and crown, but Todd could only get a crown because he didn't have much money.",crown,subordinate,yes,no,9.987410545349121,9.987410545349121,9.987410545349121,10.208250999450684,9.470451354980469,1, crown,True,EleutherAI/pythia-160m,32,162322944
"The dentist suggested a few different treatments, but Todd could only get a crown because he didn't have much money.",crown,subordinate,no,no,9.994296073913574,9.994296073913574,9.994296073913574,10.167230606079102,9.481123924255371,1, crown,True,EleutherAI/pythia-160m,32,162322944
"His lawyer assured him that he could beat the first law suit, but the second law suit would be a challenge.",suit,subordinate,yes,no,11.654902458190918,11.654902458190918,11.654902458190918,10.048051834106445,9.349342346191406,1, suit,True,EleutherAI/pythia-160m,32,162322944
"His lawyer assured him that he could beat the first case, but the second law suit would be a challenge.",suit,subordinate,no,no,11.619457244873047,11.619457244873047,11.619457244873047,10.05088996887207,9.356460571289062,1, suit,True,EleutherAI/pythia-160m,32,162322944
"The walls looked ok after the first coat finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,yes,no,10.096368789672852,10.096368789672852,10.096368789672852,7.303861618041992,10.562658309936523,1, coat,True,EleutherAI/pythia-160m,32,162322944
"The walls looked ok after the paint finished drying, but Katie applied a second coat to really make them pop.",coat,subordinate,no,no,10.096582412719727,10.096582412719727,10.096582412719727,7.316397190093994,10.554068565368652,1, coat,True,EleutherAI/pythia-160m,32,162322944
"Evan went to the movie premier in hopes of meeting his two favorite stars, but one of the stars didn't show up.",stars,subordinate,yes,yes,11.299476623535156,11.299476623535156,11.299476623535156,11.050042152404785,10.447683334350586,1, stars,True,EleutherAI/pythia-160m,32,162322944
"Evan went to the movie premier in hopes of meeting his two favorite actors, but one of the stars didn't show up.",stars,subordinate,no,yes,11.280607223510742,11.280607223510742,11.280607223510742,11.059226989746094,10.439605712890625,1, stars,True,EleutherAI/pythia-160m,32,162322944
"As best man, Kurt's jobs were to hold the rings and give a toast, which was fine except the toast made him nervous.",toast,subordinate,yes,no,10.583030700683594,10.583030700683594,10.583030700683594,11.499210357666016,10.909937858581543,1, toast,True,EleutherAI/pythia-160m,32,162322944
"As best man, Kurt's jobs were to say a few words at the reception, which was fine except the toast made him nervous.",toast,subordinate,no,no,10.57844352722168,10.57844352722168,10.57844352722168,11.505056381225586,10.856865882873535,1, toast,True,EleutherAI/pythia-160m,32,162322944
In early spring Lara plants tulip bulbs and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,yes,yes,9.793862342834473,9.793862342834473,9.793862342834473,10.898551940917969,7.110639572143555,1, bulbs,True,EleutherAI/pythia-160m,32,162322944
In early spring Lara plants tulips and by the middle of spring the bulbs begin to sprout.,bulbs,subordinate,no,yes,9.796313285827637,9.796313285827637,9.796313285827637,10.876106262207031,7.1202592849731445,1, bulbs,True,EleutherAI/pythia-160m,32,162322944
"When the shepherd lost his supplies and staff, he had to use a stick as his staff that day on the trail.",staff,subordinate,yes,no,11.307596206665039,11.307596206665039,11.307596206665039,9.018835067749023,10.615833282470703,1, staff,True,EleutherAI/pythia-160m,32,162322944
"When the shepherd lost his supplies, he had to use a stick as his staff that day on the trail.",staff,subordinate,no,no,11.283712387084961,11.283712387084961,11.283712387084961,8.990968704223633,10.58685302734375,1, staff,True,EleutherAI/pythia-160m,32,162322944
"Although the election for department chair was usually very close, this year the chair was elected unanimously.",chair,subordinate,yes,no,10.864090919494629,10.864090919494629,10.864090919494629,9.831655502319336,11.120124816894531,1, chair,True,EleutherAI/pythia-160m,32,162322944
"Although the election for department head was usually very close, this year the chair was elected unanimously",chair,subordinate,no,no,10.862422943115234,10.862422943115234,10.862422943115234,9.859566688537598,11.05044174194336,1, chair,True,EleutherAI/pythia-160m,32,162322944
"Emily hated eating food with seeds or a pit, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,yes,no,10.018247604370117,10.018247604370117,10.018247604370117,7.617486953735352,1.5635426044464111,1, pit,True,EleutherAI/pythia-160m,32,162322944
"Emily hated eating food with inedible parts inside, so she was upset to find a pit in the exotic fruit she tried.",pit,subordinate,no,no,9.989460945129395,9.989460945129395,9.989460945129395,7.730330467224121,1.553772211074829,1, pit,True,EleutherAI/pythia-160m,32,162322944
"The ship docked at the port, but the sailors didn't want to stay in the port that evening.",port,dominant,yes,no,10.749703407287598,10.749703407287598,10.749703407287598,8.929708480834961,11.642318725585938,1, port,True,EleutherAI/pythia-160m,32,162322944
"The ship docked at the harbor, but the sailors didn't want to stay in the port that evening.",port,dominant,no,no,10.750873565673828,10.750873565673828,10.750873565673828,8.960811614990234,11.632959365844727,1, port,True,EleutherAI/pythia-160m,32,162322944
"The food could be weighed with a balance or scale, but Marcy chose a scale because it was more precise",scale,dominant,yes,no,10.712032318115234,10.712032318115234,10.712032318115234,10.18948745727539,9.65691089630127,1, scale,True,EleutherAI/pythia-160m,32,162322944
"The food could be weighed a few different ways, but Marcy chose a scale because it was more precise.",scale,dominant,no,no,10.762578010559082,10.762578010559082,10.762578010559082,10.218505859375,9.610273361206055,1, scale,True,EleutherAI/pythia-160m,32,162322944
"The waitress offered them seats at the bar or a table, but the couple chose a table because it was private",table,dominant,yes,no,11.814252853393555,11.814252853393555,11.814252853393555,10.170073509216309,9.504053115844727,1, table,True,EleutherAI/pythia-160m,32,162322944
"The waitress offered them seats at the bar, but the couple chose a table because it was private.",table,dominant,no,no,11.764846801757812,11.764846801757812,11.764846801757812,10.180350303649902,9.499162673950195,1, table,True,EleutherAI/pythia-160m,32,162322944
"Paul had to decide between an emerald or diamond ring, he picked the diamond because his wife liked them best.",diamond,dominant,yes,no,11.250940322875977,11.250940322875977,11.250940322875977,10.157722473144531,9.800427436828613,1, diamond,True,EleutherAI/pythia-160m,32,162322944
"Paul had to decide between many different rings, he picked the diamond because his wife liked them best.",diamond,dominant,no,no,11.376413345336914,11.376413345336914,11.376413345336914,10.197965621948242,9.854223251342773,1, diamond,True,EleutherAI/pythia-160m,32,162322944
"Mark was shocked to discover that although he paid his bills on time, this month his water bill contained a late fee",bill,dominant,yes,no,10.06053352355957,10.06053352355957,10.06053352355957,10.487083435058594,8.623279571533203,1, bill,True,EleutherAI/pythia-160m,32,162322944
"Mark was shocked to discover that although he paid on time, this month his water bill contained a late fee.",bill,dominant,no,no,10.064144134521484,10.064144134521484,10.064144134521484,10.488929748535156,8.587695121765137,1, bill,True,EleutherAI/pythia-160m,32,162322944
"Anne was excited because she got a new tennis net and racket for Christmas, but the racket was the wrong size.",racket,dominant,yes,no,10.263517379760742,10.263517379760742,10.263517379760742,10.126304626464844,4.260982513427734,1, racket,True,EleutherAI/pythia-160m,32,162322944
"Anne was excited because she got new tennis equipment for Christmas, but the racket was the wrong size.",racket,dominant,no,no,10.240667343139648,10.240667343139648,10.240667343139648,10.161334991455078,4.312132835388184,1, racket,True,EleutherAI/pythia-160m,32,162322944
"The form could be filled out in pencil or pen, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,yes,no,10.983610153198242,10.983610153198242,10.983610153198242,10.32805347442627,10.25161075592041,1, pen,True,EleutherAI/pythia-160m,32,162322944
"The form could be filled out with any utensil, but Kelly used pen so her answers couldn't be accidentally erased.",pen,dominant,no,no,10.996673583984375,10.996673583984375,10.996673583984375,10.249135971069336,10.17021369934082,1, pen,True,EleutherAI/pythia-160m,32,162322944
"Carl brought a frisbee and a ball to the park, but his dog only wanted to play with the ball that day",ball,dominant,yes,no,11.008651733398438,11.008651733398438,11.008651733398438,8.790878295898438,10.612126350402832,1, ball,True,EleutherAI/pythia-160m,32,162322944
"Carl brought many toys to play fetch in the park, but his dog only wanted to play with the ball that day.",ball,dominant,no,no,10.991994857788086,10.991994857788086,10.991994857788086,8.789691925048828,10.531418800354004,1, ball,True,EleutherAI/pythia-160m,32,162322944
"When he saw that the bank was closed, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,yes,no,10.170873641967773,10.170873641967773,10.170873641967773,7.329999923706055,11.121217727661133,1, bank,True,EleutherAI/pythia-160m,32,162322944
"When he saw that the teller line was long, Peter went to get coffee before going to the bank to cash his check.",bank,dominant,no,no,10.229059219360352,10.229059219360352,10.229059219360352,7.301079750061035,11.110244750976562,1, bank,True,EleutherAI/pythia-160m,32,162322944
"Carly was trying to connect the battery to the proper wire, but she grabbed the wrong wire and got shocked.",wire,dominant,yes,no,11.714896202087402,11.714896202087402,11.714896202087402,7.254888534545898,11.16248607635498,1, wire,True,EleutherAI/pythia-160m,32,162322944
"Carly was trying to connect the battery properly, but she grabbed the wrong wire and got shocked.",wire,dominant,no,no,11.67552375793457,11.67552375793457,11.67552375793457,7.286007881164551,11.196138381958008,1, wire,True,EleutherAI/pythia-160m,32,162322944
"In the city you hear many car alarms and horns, but the car horns are less annoying because they are quieter.",horns,dominant,yes,yes,11.396347045898438,11.396347045898438,11.396347045898438,9.984444618225098,9.836206436157227,1, horns,True,EleutherAI/pythia-160m,32,162322944
"In the city you hear many loud sounds, but the car horns are less annoying because they are quieter.",horns,dominant,no,yes,11.481880187988281,11.481880187988281,11.481880187988281,10.020503997802734,9.839350700378418,1, horns,True,EleutherAI/pythia-160m,32,162322944
"Shannon offered him candy or a mint, but he picked a mint because his breath was terrible.",mint,dominant,yes,no,11.009300231933594,11.009300231933594,11.009300231933594,10.484565734863281,9.647079467773438,1, mint,True,EleutherAI/pythia-160m,32,162322944
"Shannon offered him multiple candies, but he picked a mint because his breath was terrible.",mint,dominant,no,no,10.966293334960938,10.966293334960938,10.966293334960938,10.496737480163574,9.57503890991211,1, mint,True,EleutherAI/pythia-160m,32,162322944
"Eric gave permission slips to both his teacher and coach, but his strict coach refused to let him miss practice.",coach,dominant,yes,no,11.732556343078613,11.732556343078613,11.732556343078613,11.79147720336914,7.251040458679199,1, coach,True,EleutherAI/pythia-160m,32,162322944
"Eric gave permission slips to his school authorities, but his strict coach refused to let him miss practice.",coach,dominant,no,no,11.751258850097656,11.751258850097656,11.751258850097656,11.698466300964355,7.283078193664551,1, coach,True,EleutherAI/pythia-160m,32,162322944
"The teens knew how to play rummy or poker, but they decided to play poker because they wanted to win money.",poker,dominant,yes,no,10.820944786071777,10.820944786071777,10.820944786071777,10.059283256530762,11.779294967651367,1, poker,True,EleutherAI/pythia-160m,32,162322944
"The teens knew how to play a few card games, but they decided to play poker because they wanted to win money.",poker,dominant,no,no,10.889570236206055,10.889570236206055,10.889570236206055,10.068327903747559,11.784910202026367,1, poker,True,EleutherAI/pythia-160m,32,162322944
"Scott was a wrestler and a boxer when he was young, but being a boxer gave him arthritis.",boxer,dominant,yes,no,9.688530921936035,19.846670150756836,9.923335075378418,11.049428939819336,10.711267471313477,2, boxer,True,EleutherAI/pythia-160m,32,162322944
"Scott was a wrestler and a fighter when he was young, but being a boxer gave him arthritis.",boxer,dominant,no,no,9.69176959991455,19.842195510864258,9.921097755432129,10.988462448120117,10.751773834228516,2, boxer,True,EleutherAI/pythia-160m,32,162322944
"The builder was supposed to put in the new kitchen counter and cabinets, but the selected cabinet style was sold out.",cabinet,dominant,yes,yes,10.382793426513672,10.382793426513672,10.382793426513672,10.977117538452148,10.045795440673828,1, cabinet,True,EleutherAI/pythia-160m,32,162322944
"The builder was supposed to put in the new kitchen, but the selected cabinet style was sold out.",cabinet,dominant,no,yes,10.339439392089844,10.339439392089844,10.339439392089844,10.936529159545898,10.040016174316406,1, cabinet,True,EleutherAI/pythia-160m,32,162322944
"Mark's favorite band was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,yes,no,10.933914184570312,10.933914184570312,10.933914184570312,11.268669128417969,9.619817733764648,1, band,True,EleutherAI/pythia-160m,32,162322944
"Mark's favorite music group was playing in his town, but back stage passes to meet the band members were sold out.",band,dominant,no,no,10.940217971801758,10.940217971801758,10.940217971801758,11.250909805297852,9.628278732299805,1, band,True,EleutherAI/pythia-160m,32,162322944
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,yes,yes,12.120390892028809,12.120390892028809,12.120390892028809,9.66781997680664,10.272926330566406,1, notes,True,EleutherAI/pythia-160m,32,162322944
"Maddy always paid attention and took notes, but when she was sick she had to get a copy of the notes from her friend.",notes,dominant,no,yes,12.120390892028809,12.120390892028809,12.120390892028809,9.66781997680664,10.272926330566406,1, notes,True,EleutherAI/pythia-160m,32,162322944
"Marge was responsible for finding a graduation speaker, so when the speaker canceled last minute she was fired.",speaker,dominant,yes,no,11.078390121459961,11.078390121459961,11.078390121459961,10.43936538696289,11.16880989074707,1, speaker,True,EleutherAI/pythia-160m,32,162322944
"Marge was responsible for organizing the graduation ceremony, so when the speaker canceled last minute she was fired.",speaker,dominant,no,no,11.134235382080078,11.134235382080078,11.134235382080078,10.461557388305664,11.141849517822266,1, speaker,True,EleutherAI/pythia-160m,32,162322944
"For class the kids had to write a poem or a legend, but everyone wrote a legend because it was easier.",legend,dominant,yes,no,10.031900405883789,10.031900405883789,10.031900405883789,10.51700496673584,9.540820121765137,1, legend,True,EleutherAI/pythia-160m,32,162322944
For class the kids had to write some kind of tall-tale; everyone wrote a legend because it was easier.,legend,dominant,no,no,9.992555618286133,9.992555618286133,9.992555618286133,10.551637649536133,9.518904685974121,1, legend,True,EleutherAI/pythia-160m,32,162322944
"At night Sue's mom reads her a story before bed, but last night they didn't read a story since she was in trouble.",story,dominant,yes,no,11.025397300720215,11.025397300720215,11.025397300720215,11.84542465209961,11.010234832763672,1, story,True,EleutherAI/pythia-160m,32,162322944
"At night Sue's mom reads her a book before bed, but last night they didn't read a story since she was in trouble.",story,dominant,no,no,11.023796081542969,11.023796081542969,11.023796081542969,11.863061904907227,10.992448806762695,1, story,True,EleutherAI/pythia-160m,32,162322944
"The students forgot to water the flowers and plant, so when they returned from break the plant was dead.",plant,dominant,yes,no,12.100927352905273,12.100927352905273,12.100927352905273,10.180978775024414,10.690766334533691,1, plant,True,EleutherAI/pythia-160m,32,162322944
"The students forgot to take care of the garden, so when they returned from break the plant was dead.",plant,dominant,no,no,12.151759147644043,12.151759147644043,12.151759147644043,10.132652282714844,10.699421882629395,1, plant,True,EleutherAI/pythia-160m,32,162322944
"The farmer grew potatoes and corn, but he only sold his corn at the local market.",corn,dominant,yes,no,11.283750534057617,11.283750534057617,11.283750534057617,10.829153060913086,4.707796573638916,1, corn,True,EleutherAI/pythia-160m,32,162322944
"The farmer grew many crops, but he only sold his corn at the local market.",corn,dominant,no,no,11.260992050170898,11.260992050170898,11.260992050170898,10.911094665527344,4.6987199783325195,1, corn,True,EleutherAI/pythia-160m,32,162322944
Addictions and bad habits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,yes,no,10.792360305786133,10.792360305786133,10.792360305786133,11.632469177246094,10.632568359375,1, habit,True,EleutherAI/pythia-160m,32,162322944
Addictions and bad traits are hard to overcome because people often don't even realize what bad habit they have.,habit,dominant,no,no,10.790399551391602,10.790399551391602,10.790399551391602,11.678489685058594,10.633829116821289,1, habit,True,EleutherAI/pythia-160m,32,162322944
"The costume looked good with a tiara or crown, but Pam bought a crown because it was really cheap.",crown,dominant,yes,no,10.077967643737793,10.077967643737793,10.077967643737793,10.18118667602539,9.71881103515625,1, crown,True,EleutherAI/pythia-160m,32,162322944
"The costume looked good with a tiara, but Pam bought a crown because it was really cheap.",crown,dominant,no,no,10.078208923339844,10.078208923339844,10.078208923339844,10.19210433959961,9.71641731262207,1, crown,True,EleutherAI/pythia-160m,32,162322944
"The saleswoman recommended that Gabe try a different suit, but he liked the suit he had on too much to listen.",suit,dominant,yes,no,11.798956871032715,11.798956871032715,11.798956871032715,9.59599494934082,10.415645599365234,1, suit,True,EleutherAI/pythia-160m,32,162322944
"The saleswoman recommended that Gabe try something different, but he liked the suit he had on too much to listen.",suit,dominant,no,no,11.788846015930176,11.788846015930176,11.788846015930176,9.603849411010742,10.406973838806152,1, suit,True,EleutherAI/pythia-160m,32,162322944
"Kristen put her spring coat on, but she changed into her winter coat after she felt how cold it was.",coat,dominant,yes,no,10.460369110107422,10.460369110107422,10.460369110107422,11.146657943725586,10.806408882141113,1, coat,True,EleutherAI/pythia-160m,32,162322944
"Kristen put her spring jacket on, but she changed into her winter coat after she felt how cold it was.",coat,dominant,no,no,10.450666427612305,10.450666427612305,10.450666427612305,11.150236129760742,10.796248435974121,1, coat,True,EleutherAI/pythia-160m,32,162322944
